transect_id,domain_number,lrr_m_yr,unc_m_yr,r_squared,n_obs,start_date,end_date,position_start_m,n_start,position_end_m,n_end,total_change_m,total_unc_m,observed_change_m,observed_minus_total_m,window,lrr_window,span_years
usa_NC_0032_0166,16,1.0324,0.3930,0.1051,230,1996-01-26,2010-12-02,36.2692,13,44.7067,15,14.4536,5.5020,8.4374,-6.0162,1996_2010,1996_2010,14
usa_NC_0032_0167,16,1.0360,0.3925,0.1065,229,1996-01-26,2010-12-02,34.9538,13,45.8176,17,14.5040,5.4950,10.8638,-3.6402,1996_2010,1996_2010,14
usa_NC_0032_0168,16,1.2330,0.3915,0.1451,229,1996-01-26,2010-12-02,37.0769,13,49.5687,16,17.2620,5.4810,12.4918,-4.7702,1996_2010,1996_2010,14
usa_NC_0032_0169,16,1.2875,0.4066,0.1442,233,1996-01-26,2010-12-02,32.7385,13,45.1750,16,18.0250,5.6924,12.4365,-5.5885,1996_2010,1996_2010,14
usa_NC_0032_0170,16,1.3634,0.4262,0.1478,231,1996-02-11,2010-12-02,32.4583,12,46.7125,16,19.0876,5.9668,14.2542,-4.8334,1996_2010,1996_2010,14
usa_NC_0032_0171,16,1.4891,0.4307,0.1698,229,1996-02-11,2010-12-02,31.0000,12,51.1313,16,20.8474,6.0298,20.1313,-0.7161,1996_2010,1996_2010,14
usa_NC_0032_0172,16,1.3690,0.4459,0.1416,224,1996-02-11,2010-12-02,31.0833,12,53.4333,15,19.1660,6.2426,22.3500,3.1840,1996_2010,1996_2010,14
usa_NC_0032_0173,16,1.3088,0.4337,0.1391,221,1996-02-11,2010-12-02,30.0500,12,51.7077,13,18.3232,6.0718,21.6577,3.3345,1996_2010,1996_2010,14
usa_NC_0032_0174,16,1.2924,0.4452,0.1300,221,1996-02-11,2010-12-02,29.5667,12,53.8000,13,18.0936,6.2328,24.2333,6.1397,1996_2010,1996_2010,14
usa_NC_0032_0175,16,1.1828,0.4845,0.0976,216,1996-02-11,2010-12-02,32.9091,11,56.8538,13,16.5592,6.7830,23.9448,7.3856,1996_2010,1996_2010,14
usa_NC_0032_0176,17,1.3029,0.5005,0.1100,215,1996-02-11,2010-12-02,27.9333,12,58.6083,12,18.2406,7.0070,30.6750,12.4344,1996_2010,1996_2010,14
usa_NC_0032_0177,17,1.2001,0.5055,0.0920,218,1996-02-11,2010-12-02,20.7000,12,48.4429,14,16.8014,7.0770,27.7429,10.9415,1996_2010,1996_2010,14
usa_NC_0032_0178,17,1.2329,0.5355,0.0863,220,1996-02-11,2010-12-02,34.9500,12,59.3538,13,17.2606,7.4970,24.4038,7.1432,1996_2010,1996_2010,14
usa_NC_0032_0179,17,1.2286,0.5435,0.0835,220,1996-02-11,2010-12-02,22.2167,12,45.3462,13,17.2004,7.6090,23.1295,5.9291,1996_2010,1996_2010,14
usa_NC_0032_0180,17,1.0524,0.5390,0.0636,220,1996-01-26,2010-12-02,22.1385,13,39.1250,12,14.7336,7.5460,16.9865,2.2529,1996_2010,1996_2010,14
usa_NC_0032_0181,17,1.1817,0.5397,0.0784,221,1996-01-26,2010-12-02,26.1615,13,41.7643,14,16.5438,7.5558,15.6027,-0.9411,1996_2010,1996_2010,14
usa_NC_0032_0182,17,1.2909,0.5274,0.0961,221,1996-01-26,2010-12-02,27.0923,13,43.2200,15,18.0726,7.3836,16.1277,-1.9449,1996_2010,1996_2010,14
usa_NC_0032_0183,17,1.3428,0.5031,0.1108,224,1996-01-26,2010-12-02,31.5538,13,47.6000,15,18.7992,7.0434,16.0462,-2.7530,1996_2010,1996_2010,14
usa_NC_0032_0184,17,1.4252,0.4961,0.1272,222,1996-01-26,2010-12-02,28.8000,13,45.7067,15,19.9528,6.9454,16.9067,-3.0461,1996_2010,1996_2010,14
usa_NC_0032_0185,17,1.5285,0.4880,0.1465,224,1996-01-26,2010-12-02,25.6083,12,43.9800,15,21.3990,6.8320,18.3717,-3.0273,1996_2010,1996_2010,14
usa_NC_0032_0186,18,1.5474,0.4495,0.1705,226,1996-01-26,2010-12-02,28.6167,12,45.0941,17,21.6636,6.2930,16.4775,-5.1861,1996_2010,1996_2010,14
usa_NC_0032_0187,18,1.4921,0.4304,0.1751,222,1996-01-26,2010-12-02,28.5833,12,44.5812,16,20.8894,6.0256,15.9979,-4.8915,1996_2010,1996_2010,14
usa_NC_0032_0188,18,1.5390,0.4128,0.1928,228,1996-01-26,2010-12-02,29.8615,13,42.2500,16,21.5460,5.7792,12.3885,-9.1575,1996_2010,1996_2010,14
usa_NC_0032_0189,18,1.6015,0.4237,0.1971,228,1996-01-26,2010-12-02,23.6846,13,35.7467,15,22.4210,5.9318,12.0621,-10.3589,1996_2010,1996_2010,14
usa_NC_0032_0190,18,1.6855,0.4218,0.2160,227,1996-01-26,2010-12-02,22.1000,13,36.6267,15,23.5970,5.9052,14.5267,-9.0703,1996_2010,1996_2010,14
usa_NC_0032_0191,18,1.7542,0.4235,0.2325,222,1996-01-26,2010-12-02,20.9692,13,37.5214,14,24.5588,5.9290,16.5522,-8.0066,1996_2010,1996_2010,14
usa_NC_0032_0192,18,1.8045,0.4336,0.2342,222,1996-01-26,2010-12-02,14.5615,13,30.1333,12,25.2630,6.0704,15.5718,-9.6912,1996_2010,1996_2010,14
usa_NC_0032_0193,18,1.8398,0.4269,0.2461,223,1996-01-26,2010-12-02,32.4385,13,48.0500,12,25.7572,5.9766,15.6115,-10.1457,1996_2010,1996_2010,14
usa_NC_0032_0194,18,1.8939,0.4168,0.2671,222,1996-01-26,2010-12-02,37.1154,13,54.6692,13,26.5146,5.8352,17.5538,-8.9608,1996_2010,1996_2010,14
usa_NC_0032_0195,18,1.8742,0.4159,0.2648,221,1996-01-26,2010-12-02,34.9385,13,53.3462,13,26.2388,5.8226,18.4077,-7.8311,1996_2010,1996_2010,14
usa_NC_0032_0196,19,1.9197,0.4251,0.2639,223,1996-01-26,2010-12-02,27.1385,13,47.3071,14,26.8758,5.9514,20.1687,-6.7071,1996_2010,1996_2010,14
usa_NC_0032_0197,19,2.0321,0.4219,0.2897,223,1996-01-26,2010-12-02,36.3667,12,58.1000,13,28.4494,5.9066,21.7333,-6.7161,1996_2010,1996_2010,14
usa_NC_0032_0198,19,1.7837,0.4056,0.2554,221,1996-01-26,2010-12-02,27.4167,12,46.1462,13,24.9718,5.6784,18.7295,-6.2423,1996_2010,1996_2010,14
usa_NC_0032_0199,19,1.6985,0.4108,0.2326,221,1996-01-26,2010-12-02,16.6250,12,34.8333,12,23.7790,5.7512,18.2083,-5.5707,1996_2010,1996_2010,14
usa_NC_0032_0200,19,1.6408,0.4175,0.2127,224,1996-01-26,2010-12-02,5.1083,12,22.2462,13,22.9712,5.8450,17.1378,-5.8334,1996_2010,1996_2010,14
usa_NC_0032_0201,19,1.5678,0.3942,0.2137,228,1996-01-26,2010-12-02,10.9250,12,30.4000,15,21.9492,5.5188,19.4750,-2.4742,1996_2010,1996_2010,14
usa_NC_0032_0202,19,1.6180,0.3912,0.2288,226,1996-01-26,2010-12-02,3.6333,12,25.6600,15,22.6520,5.4768,22.0267,-0.6253,1996_2010,1996_2010,14
usa_NC_0032_0203,19,1.3635,0.3736,0.1869,227,1996-01-26,2010-12-02,3.9917,12,24.1467,15,19.0890,5.2304,20.1550,1.0660,1996_2010,1996_2010,14
usa_NC_0032_0204,19,1.2314,0.3604,0.1683,226,1996-01-26,2010-12-02,0.6333,12,19.7667,15,17.2396,5.0456,19.1333,1.8937,1996_2010,1996_2010,14
usa_NC_0032_0205,19,1.1647,0.3673,0.1473,228,1996-01-26,2010-12-02,6.6583,12,24.5333,15,16.3058,5.1422,17.8750,1.5692,1996_2010,1996_2010,14
usa_NC_0032_0206,20,0.8175,0.3804,0.0741,226,1996-01-26,2010-12-02,26.2833,12,37.2313,16,11.4450,5.3256,10.9479,-0.4971,1996_2010,1996_2010,14
usa_NC_0032_0207,20,0.6171,0.4060,0.0380,229,1996-01-26,2010-12-02,14.5083,12,20.9235,17,8.6394,5.6840,6.4152,-2.2242,1996_2010,1996_2010,14
usa_NC_0032_0208,20,0.4906,0.4254,0.0222,229,1996-01-26,2010-12-02,20.1385,13,21.4500,16,6.8684,5.9556,1.3115,-5.5569,1996_2010,1996_2010,14
usa_NC_0032_0209,20,0.1686,0.4404,0.0025,230,1996-01-26,2010-12-02,30.8417,12,27.3688,16,2.3604,6.1656,-3.4729,-5.8333,1996_2010,1996_2010,14
usa_NC_0032_0210,20,-0.0320,0.4458,0.0001,225,1996-01-26,2010-12-02,47.5750,12,38.6625,16,-0.4480,6.2412,-8.9125,-8.4645,1996_2010,1996_2010,14
usa_NC_0032_0211,20,-0.3148,0.4996,0.0071,219,1996-01-26,2010-12-02,37.2250,12,22.9333,12,-4.4072,6.9944,-14.2917,-9.8845,1996_2010,1996_2010,14
usa_NC_0032_0212,20,-0.6086,0.4866,0.0269,222,1996-01-26,2010-12-02,55.1167,12,38.4615,13,-8.5204,6.8124,-16.6551,-8.1347,1996_2010,1996_2010,14
usa_NC_0032_0213,20,-0.7795,0.5102,0.0398,221,1996-01-26,2010-12-02,54.1250,12,37.6462,13,-10.9130,7.1428,-16.4788,-5.5658,1996_2010,1996_2010,14
usa_NC_0032_0214,20,-1.0120,0.5299,0.0605,222,1996-01-26,2010-12-02,83.6500,12,66.0615,13,-14.1680,7.4186,-17.5885,-3.4205,1996_2010,1996_2010,14
usa_NC_0033_0001,20,-1.4747,0.5054,0.1276,228,1996-02-11,2010-12-02,58.0917,12,34.3500,14,-20.6458,7.0756,-23.7417,-3.0959,1996_2010,1996_2010,14
usa_NC_0033_0002,21,-1.4639,0.5011,0.1264,231,1996-02-11,2010-12-02,51.7833,12,30.3071,14,-20.4946,7.0154,-21.4762,-0.9816,1996_2010,1996_2010,14
usa_NC_0033_0003,21,-1.4477,0.5114,0.1205,229,1996-02-11,2010-12-02,40.9333,12,20.3538,13,-20.2678,7.1596,-20.5795,-0.3117,1996_2010,1996_2010,14
usa_NC_0033_0004,21,-1.4554,0.5153,0.1215,226,1996-02-11,2010-12-02,36.1750,12,16.5308,13,-20.3756,7.2142,-19.6442,0.7314,1996_2010,1996_2010,14
usa_NC_0033_0005,21,-1.2012,0.5119,0.0844,234,1996-02-11,2010-12-02,38.0231,13,23.5643,14,-16.8168,7.1666,-14.4588,2.3580,1996_2010,1996_2010,14
usa_NC_0033_0006,21,-1.0284,0.4963,0.0654,240,1996-02-11,2010-12-02,34.5077,13,24.7938,16,-14.3976,6.9482,-9.7139,4.6837,1996_2010,1996_2010,14
usa_NC_0033_0007,21,-0.8638,0.4820,0.0496,241,1996-02-11,2010-12-02,34.3077,13,26.6187,16,-12.0932,6.7480,-7.6889,4.4043,1996_2010,1996_2010,14
usa_NC_0033_0008,21,-0.6711,0.4434,0.0354,244,1996-02-11,2010-12-02,37.3769,13,30.7125,16,-9.3954,6.2076,-6.6644,2.7310,1996_2010,1996_2010,14
usa_NC_0033_0009,21,-0.4443,0.4339,0.0165,244,1996-02-11,2010-12-10,40.6231,13,35.8471,17,-6.2202,6.0746,-4.7760,1.4442,1996_2010,1996_2010,14
usa_NC_0033_0010,21,-0.2572,0.4207,0.0060,244,1996-02-11,2010-12-10,41.9308,13,39.3625,16,-3.6008,5.8898,-2.5683,1.0325,1996_2010,1996_2010,14
usa_NC_0033_0011,21,-0.1576,0.4008,0.0025,244,1996-02-11,2010-12-10,37.6462,13,36.7263,19,-2.2064,5.6112,-0.9198,1.2866,1996_2010,1996_2010,14
usa_NC_0033_0012,21,0.0595,0.4129,0.0003,245,1996-02-11,2010-12-10,37.1615,13,39.7333,18,0.8330,5.7806,2.5718,1.7388,1996_2010,1996_2010,14
usa_NC_0033_0013,22,0.0434,0.4235,0.0002,248,1996-02-11,2010-12-10,37.9769,13,39.6444,18,0.6076,5.9290,1.6675,1.0599,1996_2010,1996_2010,14
usa_NC_0033_0014,22,-0.0925,0.4245,0.0007,252,1996-02-11,2010-12-10,43.5077,13,43.2611,18,-1.2950,5.9430,-0.2466,1.0484,1996_2010,1996_2010,14
usa_NC_0033_0015,22,-0.1763,0.4143,0.0028,248,1996-02-11,2010-12-10,44.9231,13,45.7833,18,-2.4682,5.8002,0.8603,3.3285,1996_2010,1996_2010,14
usa_NC_0033_0016,22,-0.3202,0.4239,0.0091,242,1996-02-11,2010-12-10,44.9308,13,40.6643,14,-4.4828,5.9346,-4.2665,0.2163,1996_2010,1996_2010,14
usa_NC_0033_0017,22,-0.4995,0.4338,0.0214,237,1996-02-11,2010-12-10,48.3077,13,42.1000,14,-6.9930,6.0732,-6.2077,0.7853,1996_2010,1996_2010,14
usa_NC_0033_0018,22,-0.6443,0.4132,0.0386,237,1996-02-11,2010-12-10,49.4846,13,40.6500,14,-9.0202,5.7848,-8.8346,0.1856,1996_2010,1996_2010,14
usa_NC_0033_0019,22,-0.7771,0.3958,0.0611,232,1996-02-11,2010-12-02,48.9769,13,37.7500,12,-10.8794,5.5412,-11.2269,-0.3475,1996_2010,1996_2010,14
usa_NC_0033_0020,22,-0.9544,0.3985,0.0876,234,1996-02-11,2010-12-02,50.9615,13,38.1538,13,-13.3616,5.5790,-12.8077,0.5539,1996_2010,1996_2010,14
usa_NC_0033_0021,22,-1.0016,0.3920,0.0989,233,1996-02-11,2010-12-02,52.1385,13,43.5700,10,-14.0224,5.4880,-8.5685,5.4539,1996_2010,1996_2010,14
usa_NC_0033_0022,22,-1.1774,0.3985,0.1260,237,1996-02-11,2010-12-02,56.7154,13,42.9167,12,-16.4836,5.5790,-13.7987,2.6849,1996_2010,1996_2010,14
usa_NC_0033_0023,23,-1.3368,0.4030,0.1550,235,1996-02-11,2010-12-02,65.0846,13,48.4417,12,-18.7152,5.6420,-16.6429,2.0723,1996_2010,1996_2010,14
usa_NC_0033_0024,23,-1.4456,0.3980,0.1783,238,1996-02-11,2010-12-02,71.8538,13,54.7385,13,-20.2384,5.5720,-17.1154,3.1230,1996_2010,1996_2010,14
usa_NC_0033_0025,23,-1.5196,0.3800,0.2034,245,1996-02-11,2010-12-02,76.4538,13,59.9812,16,-21.2744,5.3200,-16.4726,4.8018,1996_2010,1996_2010,14
usa_NC_0033_0026,23,-1.6109,0.3826,0.2157,252,1996-02-11,2010-12-02,77.7385,13,60.4500,18,-22.5526,5.3564,-17.2885,5.2641,1996_2010,1996_2010,14
usa_NC_0033_0027,23,-1.6575,0.3890,0.2191,253,1996-02-11,2010-12-02,78.6923,13,61.2444,18,-23.2050,5.4460,-17.4479,5.7571,1996_2010,1996_2010,14
usa_NC_0033_0028,23,-1.6821,0.3962,0.2165,255,1996-02-11,2010-12-02,79.2077,13,63.0944,18,-23.5494,5.5468,-16.1132,7.4362,1996_2010,1996_2010,14
usa_NC_0033_0029,23,-1.6407,0.3968,0.2090,253,1996-02-11,2010-12-10,102.5154,13,87.5474,19,-22.9698,5.5552,-14.9680,8.0018,1996_2010,1996_2010,14
usa_NC_0033_0030,23,-1.7480,0.4077,0.2192,256,1996-02-11,2010-12-10,97.5923,13,81.4286,21,-24.4720,5.7078,-16.1637,8.3083,1996_2010,1996_2010,14
usa_NC_0033_0031,23,-1.9396,0.4011,0.2631,256,1996-02-11,2010-12-10,96.3615,13,74.8000,21,-27.1544,5.6154,-21.5615,5.5929,1996_2010,1996_2010,14
usa_NC_0033_0032,23,-2.1161,0.3998,0.2972,259,1996-02-11,2010-12-10,99.1692,13,72.1429,21,-29.6254,5.5972,-27.0264,2.5990,1996_2010,1996_2010,14
usa_NC_0033_0033,24,-2.3233,0.4330,0.2964,267,1996-02-11,2010-12-10,99.8000,13,67.5762,21,-32.5262,6.0620,-32.2238,0.3024,1996_2010,1996_2010,14
usa_NC_0033_0034,24,-2.5970,0.4665,0.3136,265,1996-02-11,2010-12-10,93.9462,13,58.1571,21,-36.3580,6.5310,-35.7890,0.5690,1996_2010,1996_2010,14
usa_NC_0033_0035,24,-2.6982,0.4787,0.3231,260,1996-02-11,2010-12-10,93.9308,13,54.8842,19,-37.7748,6.7018,-39.0466,-1.2718,1996_2010,1996_2010,14
usa_NC_0033_0036,24,-2.6449,0.4781,0.3185,256,1996-02-11,2010-12-10,93.8231,13,53.5059,17,-37.0286,6.6934,-40.3172,-3.2886,1996_2010,1996_2010,14
usa_NC_0033_0037,24,-2.6813,0.4938,0.3147,251,1996-02-11,2010-12-10,95.8769,13,53.0000,15,-37.5382,6.9132,-42.8769,-5.3387,1996_2010,1996_2010,14
usa_NC_0033_0038,24,-2.7985,0.5072,0.3253,247,1996-02-11,2010-12-10,97.2538,13,54.3312,16,-39.1790,7.1008,-42.9226,-3.7436,1996_2010,1996_2010,14
usa_NC_0033_0039,24,-2.8758,0.5106,0.3353,246,1996-02-11,2010-12-02,84.7615,13,42.4000,16,-40.2612,7.1484,-42.3615,-2.1003,1996_2010,1996_2010,14
usa_NC_0033_0040,24,-2.9037,0.4830,0.3659,245,1996-02-11,2010-12-02,88.5846,13,46.3400,15,-40.6518,6.7620,-42.2446,-1.5928,1996_2010,1996_2010,14
usa_NC_0033_0041,24,-2.9691,0.4822,0.3723,250,1996-02-11,2010-12-02,84.6000,13,39.7200,15,-41.5674,6.7508,-44.8800,-3.3126,1996_2010,1996_2010,14
usa_NC_0033_0042,24,-2.9961,0.4681,0.3906,250,1996-02-11,2010-12-02,97.8769,13,49.9429,14,-41.9454,6.5534,-47.9341,-5.9887,1996_2010,1996_2010,14
usa_NC_0033_0043,25,-3.1667,0.4794,0.4136,242,1996-02-11,2010-12-02,91.4154,13,41.9067,15,-44.3338,6.7116,-49.5087,-5.1749,1996_2010,1996_2010,14
usa_NC_0033_0044,25,-3.3278,0.4474,0.4599,254,1996-02-11,2010-12-02,102.4077,13,50.7632,19,-46.5892,6.2636,-51.6445,-5.0553,1996_2010,1996_2010,14
usa_NC_0033_0045,25,-3.3799,0.4665,0.4439,257,1996-02-11,2010-12-02,95.6000,13,43.6857,21,-47.3186,6.5310,-51.9143,-4.5957,1996_2010,1996_2010,14
usa_NC_0033_0046,25,-3.4699,0.4807,0.4402,259,1996-02-11,2010-12-02,100.3308,13,46.5000,21,-48.5786,6.7298,-53.8308,-5.2522,1996_2010,1996_2010,14
usa_NC_0033_0047,25,-3.3502,0.4671,0.4379,258,1996-02-11,2010-12-02,100.3154,13,45.6762,21,-46.9028,6.5394,-54.6392,-7.7364,1996_2010,1996_2010,14
usa_NC_0033_0048,25,-3.3004,0.4815,0.4129,261,1996-02-11,2010-12-10,100.7538,13,46.0818,22,-46.2056,6.7410,-54.6720,-8.4664,1996_2010,1996_2010,14
usa_NC_0033_0049,25,-3.1989,0.4880,0.3924,260,1996-02-11,2010-12-10,100.1846,13,48.0542,24,-44.7846,6.8320,-52.1304,-7.3458,1996_2010,1996_2010,14
usa_NC_0033_0050,25,-3.0760,0.4795,0.3794,263,1996-02-11,2010-12-10,103.8615,13,52.7720,25,-43.0640,6.7130,-51.0895,-8.0255,1996_2010,1996_2010,14
usa_NC_0033_0051,25,-2.8070,0.4903,0.3292,261,1996-02-11,2010-12-10,97.1923,13,45.8826,23,-39.2980,6.8642,-51.3097,-12.0117,1996_2010,1996_2010,14
usa_NC_0033_0052,25,-2.8119,0.4927,0.3286,260,1996-02-11,2010-12-10,99.1154,13,46.5727,22,-39.3666,6.8978,-52.5427,-13.1761,1996_2010,1996_2010,14
usa_NC_0033_0053,26,-2.6768,0.4903,0.3061,264,1996-02-11,2010-12-10,94.1077,13,43.2227,22,-37.4752,6.8642,-50.8850,-13.4098,1996_2010,1996_2010,14
usa_NC_0033_0054,26,-2.5401,0.4944,0.2809,264,1996-02-11,2010-12-10,91.0154,13,42.9955,22,-35.5614,6.9216,-48.0199,-12.4585,1996_2010,1996_2010,14
usa_NC_0033_0055,26,-2.4280,0.5152,0.2547,254,1996-02-11,2010-12-10,82.0077,13,34.6667,18,-33.9920,7.2128,-47.3410,-13.3490,1996_2010,1996_2010,14
usa_NC_0033_0056,26,-2.5079,0.5201,0.2651,252,1996-02-11,2010-12-10,78.6231,13,32.6235,17,-35.1106,7.2814,-45.9995,-10.8889,1996_2010,1996_2010,14
usa_NC_0033_0057,26,-2.4873,0.5340,0.2534,250,1996-02-11,2010-12-10,75.0385,13,32.0529,17,-34.8222,7.4760,-42.9855,-8.1633,1996_2010,1996_2010,14
usa_NC_0033_0058,26,-2.0292,0.5157,0.1976,246,1996-02-11,2010-12-10,72.5154,13,37.2000,16,-28.4088,7.2198,-35.3154,-6.9066,1996_2010,1996_2010,14
usa_NC_0033_0059,26,-1.7323,0.5363,0.1444,242,1996-02-11,2010-12-02,53.2462,13,26.0188,16,-24.2522,7.5082,-27.2274,-2.9752,1996_2010,1996_2010,14
usa_NC_0033_0060,26,-1.5901,0.5187,0.1310,244,1996-02-11,2010-12-02,69.6154,13,48.0600,15,-22.2614,7.2618,-21.5554,0.7060,1996_2010,1996_2010,14
usa_NC_0033_0061,26,-0.8995,0.4830,0.0525,245,1996-02-11,2010-12-02,55.8462,13,49.8267,15,-12.5930,6.7620,-6.0195,6.5735,1996_2010,1996_2010,14
usa_NC_0033_0062,26,-0.4217,0.4818,0.0122,243,1996-02-11,2010-12-02,49.4231,13,52.4000,15,-5.9038,6.7452,2.9769,8.8807,1996_2010,1996_2010,14
usa_NC_0033_0064,27,0.5074,0.4141,0.0226,254,1996-02-11,2010-12-02,41.3462,13,61.6429,21,7.1036,5.7974,20.2967,13.1931,1996_2010,1996_2010,14
usa_NC_0033_0065,27,0.9584,0.4267,0.0710,258,1996-02-11,2010-12-02,42.6462,13,69.2143,21,13.4176,5.9738,26.5681,13.1505,1996_2010,1996_2010,14
usa_NC_0033_0066,27,1.5789,0.4439,0.1625,255,1996-02-11,2010-12-02,38.3846,13,72.0190,21,22.1046,6.2146,33.6344,11.5298,1996_2010,1996_2010,14
usa_NC_0033_0067,27,2.0278,0.4317,0.2483,261,1996-02-11,2010-12-10,37.8923,13,75.3318,22,28.3892,6.0438,37.4395,9.0503,1996_2010,1996_2010,14
usa_NC_0033_0068,27,2.3763,0.4275,0.3188,258,1996-02-11,2010-12-10,33.7615,13,74.8783,23,33.2682,5.9850,41.1167,7.8485,1996_2010,1996_2010,14
usa_NC_0033_0069,27,2.5257,0.4417,0.3304,259,1996-02-11,2010-12-10,31.3231,13,72.9500,24,35.3598,6.1838,41.6269,6.2671,1996_2010,1996_2010,14
usa_NC_0033_0070,27,2.7377,0.4611,0.3472,259,1996-02-11,2010-12-10,23.2462,13,69.2273,22,38.3278,6.4554,45.9811,7.6533,1996_2010,1996_2010,14
usa_NC_0033_0071,27,2.7386,0.4732,0.3384,256,1996-02-11,2010-12-10,25.4167,12,68.4905,21,38.3404,6.6248,43.0738,4.7334,1996_2010,1996_2010,14
usa_NC_0033_0072,27,2.8087,0.4608,0.3592,259,1996-02-11,2010-12-10,17.5692,13,64.3667,21,39.3218,6.4512,46.7974,7.4756,1996_2010,1996_2010,14
usa_NC_0033_0073,27,2.8717,0.4620,0.3620,266,1996-02-11,2010-12-10,13.2615,13,62.9905,21,40.2038,6.4680,49.7289,9.5251,1996_2010,1996_2010,14
usa_NC_0033_0074,28,2.6523,0.4604,0.3346,258,1996-02-11,2010-12-10,11.2231,13,60.6778,18,37.1322,6.4456,49.4547,12.3225,1996_2010,1996_2010,14
usa_NC_0033_0075,28,2.6307,0.4508,0.3421,256,1996-02-11,2010-12-10,10.0923,13,61.1941,17,36.8298,6.3112,51.1018,14.2720,1996_2010,1996_2010,14
usa_NC_0033_0076,28,2.5962,0.4287,0.3674,247,1996-02-11,2010-12-10,7.1692,13,61.7800,15,36.3468,6.0018,54.6108,18.2640,1996_2010,1996_2010,14
usa_NC_0033_0077,28,2.6961,0.4294,0.3805,251,1996-02-11,2010-12-10,8.2846,13,65.3938,16,37.7454,6.0116,57.1091,19.3637,1996_2010,1996_2010,14
usa_NC_0033_0078,28,2.9463,0.4257,0.4283,250,1996-02-11,2010-12-02,11.1308,13,69.9867,15,41.2482,5.9598,58.8559,17.6077,1996_2010,1996_2010,14
usa_NC_0033_0079,28,3.1356,0.4447,0.4365,251,1996-02-11,2010-12-02,9.9154,13,73.8000,14,43.8984,6.2258,63.8846,19.9862,1996_2010,1996_2010,14
usa_NC_0033_0080,28,3.3412,0.4487,0.4655,249,1996-02-11,2010-12-02,3.8000,13,66.8000,14,46.7768,6.2818,63.0000,16.2232,1996_2010,1996_2010,14
usa_NC_0033_0081,28,3.5914,0.4564,0.4920,250,1996-02-11,2010-12-02,3.5692,13,65.6500,14,50.2796,6.3896,62.0808,11.8012,1996_2010,1996_2010,14
usa_NC_0033_0082,28,3.6113,0.4585,0.4905,252,1996-02-11,2010-12-02,5.5615,13,63.6533,15,50.5582,6.4190,58.0918,7.5336,1996_2010,1996_2010,14
usa_NC_0033_0083,28,3.7187,0.4291,0.5283,262,1996-02-11,2010-12-02,8.4846,13,65.7600,20,52.0618,6.0074,57.2754,5.2136,1996_2010,1996_2010,14
usa_NC_0033_0084,29,3.8006,0.4305,0.5366,263,1996-02-11,2010-12-02,3.3000,13,59.3286,21,53.2084,6.0270,56.0286,2.8202,1996_2010,1996_2010,14
usa_NC_0033_0085,29,4.0279,0.4493,0.5452,262,1996-02-11,2010-12-02,6.6077,13,65.6050,20,56.3906,6.2902,58.9973,2.6067,1996_2010,1996_2010,14
usa_NC_0033_0086,29,3.9012,0.4635,0.5090,267,1996-02-11,2010-12-10,-3.0231,13,55.7091,22,54.6168,6.4890,58.7322,4.1154,1996_2010,1996_2010,14
usa_NC_0033_0087,29,3.7101,0.4808,0.4693,263,1996-02-11,2010-12-10,-11.4385,13,45.2091,22,51.9414,6.7312,56.6476,4.7062,1996_2010,1996_2010,14
usa_NC_0033_0088,29,3.4751,0.4886,0.4291,263,1996-02-11,2010-12-10,0.6846,13,54.3667,24,48.6514,6.8404,53.6821,5.0307,1996_2010,1996_2010,14
usa_NC_0033_0089,29,3.1727,0.5011,0.3742,262,1996-02-11,2010-12-10,6.5077,13,56.8909,22,44.4178,7.0154,50.3832,5.9654,1996_2010,1996_2010,14
usa_NC_0033_0090,29,2.7962,0.4809,0.3335,264,1996-02-11,2010-12-10,8.4615,13,52.8955,22,39.1468,6.7326,44.4339,5.2871,1996_2010,1996_2010,14
usa_NC_0033_0091,29,2.5195,0.5086,0.2664,264,1996-02-11,2010-12-10,6.5077,13,45.5429,21,35.2730,7.1204,39.0352,3.7622,1996_2010,1996_2010,14
usa_NC_0033_0092,29,2.1922,0.4792,0.2351,266,1996-02-11,2010-12-10,12.8923,13,44.4476,21,30.6908,6.7088,31.5553,0.8645,1996_2010,1996_2010,14
usa_NC_0033_0093,29,1.9851,0.4833,0.1992,265,1996-02-11,2010-12-10,24.1462,13,50.6789,19,27.7914,6.7662,26.5328,-1.2586,1996_2010,1996_2010,14
usa_NC_0033_0094,30,1.8528,0.4743,0.1884,257,1996-02-11,2010-12-10,27.0385,13,51.6353,17,25.9392,6.6402,24.5968,-1.3424,1996_2010,1996_2010,14
usa_NC_0033_0095,30,1.6370,0.4641,0.1596,256,1996-02-11,2010-12-10,41.2154,13,62.4125,16,22.9180,6.4974,21.1971,-1.7209,1996_2010,1996_2010,14
usa_NC_0033_0096,30,1.5556,0.4741,0.1427,253,1996-02-11,2010-12-10,31.0923,13,51.4312,16,21.7784,6.6374,20.3389,-1.4395,1996_2010,1996_2010,14
usa_NC_0033_0097,30,1.4567,0.4498,0.1404,251,1996-02-11,2010-12-02,37.7692,13,54.9937,16,20.3938,6.2972,17.2245,-3.1693,1996_2010,1996_2010,14
usa_NC_0033_0098,30,1.5229,0.4627,0.1470,246,1996-02-11,2010-12-02,30.4385,13,50.3214,14,21.3206,6.4778,19.8830,-1.4376,1996_2010,1996_2010,14
