FID_All_Shorelines_UTM,ATTRIBUTE,DATA_SOURC,EXT_METH,DAT_SET_CR,NOAA_Regio,Shape_Leng,Year,RouteID,Date,Uncy,Source,Source_b,UNCERT,FID_Transects_100m_Transects_100m_AddSpatialJoin,Transects_100m_LineID,Transects_100m_AddSpatialJoin_OBJECTID,Transects_100m_AddSpatialJoin_Join_Count,Transects_100m_AddSpatialJoin_TARGET_FID,Transects_100m_AddSpatialJoin_Coords,Transects_100m_AddSpatialJoin_domain_id,Transects_100m_AddSpatialJoin_reach,Transects_100m_AddSpatialJoin_z_mean,Transects_100m_AddSpatialJoin_z_max,Transects_100m_AddSpatialJoin_z_min,Transects_100m_AddSpatialJoin_relief_m,Transects_100m_AddSpatialJoin_slope_avg,Transects_100m_AddSpatialJoin_road_z,Transects_100m_AddSpatialJoin_shch_myr,Transects_100m_AddSpatialJoin_eros_hot,Transects_100m_AddSpatialJoin_bnour,Transects_100m_AddSpatialJoin_bnour_yr,Transects_100m_AddSpatialJoin_bnour_src,Transects_100m_AddSpatialJoin_armor,Transects_100m_AddSpatialJoin_editor,Transects_100m_AddSpatialJoin_edit_date,Transects_100m_AddSpatialJoin_notes,Transects_100m_AddSpatialJoin_hotspot,Transects_100m_AddSpatialJoin_Shape_Length,Distance_from_Datum,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,41,41.000000000000000,41,1,41,3901548,6, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000, , ,0, ,"3 jetties, from 1930s and 1970s", ,, ,0,10000.000000000000000,,1,7397.061486766325288,460198.594886766397394,3901761.541839545127004
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,42,42.000000000000000,42,1,42,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,7376.153388935841576,460198.594888935564086,3901861.541739999316633
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,43,43.000000000000000,43,1,43,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,7369.324791104418182,460198.594891104730777,3901961.541740146931261
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,44,44.000000000000000,44,1,44,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,7359.169593273722057,460198.594893273955677,3902061.541740367189050
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,45,45.000000000000000,45,1,45,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,7359.402995443031614,460198.594895443005953,3902161.541740362532437
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,46,46.000000000000000,46,1,46,3902050,7,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,7337.793097612682686,460198.594897612230852,3902261.541740830987692
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,47,47.000000000000000,47,1,47,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,7328.229099781603509,460198.594899781397544,3902361.541641038842499
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,48,48.000000000000000,48,1,48,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,7319.435801950691712,460198.594901950506028,3902461.541641229297966
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,49,49.000000000000000,49,1,49,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,7308.982204119326525,460198.594904119730927,3902561.541641456075013
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,50,50.000000000000000,50,1,50,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,7299.019906288713173,460198.594906288897619,3902661.541641672607511
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,51,51.000000000000000,51,1,51,3902555,8,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,7288.749108457823240,460198.594908458064310,3902761.541541895829141
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,52,52.000000000000000,52,1,52,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,7272.303510626779826,460198.594910627231002,3902861.541542252525687
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,53,53.000000000000000,53,1,53,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,7259.438812796086495,460198.594912796339486,3902961.541542531456798
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,54,54.000000000000000,54,1,54,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,7241.434914965358985,460198.594914965506177,3903061.541542921680957
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,55,55.000000000000000,55,1,55,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,7233.651117135132154,460198.594917134672869,3903161.541543090250343
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,56,56.000000000000000,56,1,56,3903062,9,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,7216.231119303382911,460198.594919303781353,3903261.541443468537182
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,57,57.000000000000000,57,1,57,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,7200.416321472732307,460198.594921472948045,3903361.541443811263889
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,58,58.000000000000000,58,1,58,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,7185.995523642459375,460198.594923642172944,3903461.541444124653935
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,59,59.000000000000000,59,1,59,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,7172.949825810968832,460198.594925811281428,3903561.541444407310337
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,60,60.000000000000000,60,1,60,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,7166.658927980754015,460198.594927980506327,3903661.541344544384629
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,61,61.000000000000000,61,1,61,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,7152.669330149890811,460198.594930149614811,3903761.541344847530127
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,62,62.000000000000000,62,1,62,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,7133.305932318851774,460198.594932318723295,3903861.541345267556608
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,63,63.000000000000000,63,1,63,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,7117.109234487872527,460198.594934487948194,3903961.541345619130880
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,64,64.000000000000000,64,1,64,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,7096.974436656922990,460198.594936657114886,3904061.541346055455506
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,65,65.000000000000000,65,1,65,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,7080.161138826459137,460198.594938826223370,3904161.541246420703828
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,66,66.000000000000000,66,1,66,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,7057.882240995359098,460198.594940995390061,3904261.541246904060245
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,67,67.000000000000000,67,1,67,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,7040.382643164835827,460198.594943164614961,3904361.541247283574194
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,68,68.000000000000000,68,1,68,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,7028.808745333752086,460198.594945333723444,3904461.541247534099966
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,69,69.000000000000000,69,1,69,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,7012.575447502431416,460198.594947502831928,3904561.541147886775434
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,70,70.000000000000000,70,1,70,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6995.262849671826189,460198.594949672056828,3904661.541148262564093
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,71,71.000000000000000,71,1,71,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6981.513451840904963,460198.594951841223519,3904761.541148560587317
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,72,72.000000000000000,72,1,72,3905075,13, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6974.792654010760089,460198.594954010390211,3904861.541148706339300
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,73,73.000000000000000,73,1,73,3905075,13, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6959.552956179193643,460198.594956179556902,3904961.541149036958814
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,74,74.000000000000000,74,1,74,3905075,13, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6943.279958348257423,460198.594958348665386,3905061.541049389634281
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,75,75.000000000000000,75,1,75,3905075,13, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6927.302960517468819,460198.594960517832078,3905161.541049736551940
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,76,76.000000000000000,76,1,76,3905075,13, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6907.538262687391580,460198.594962686998770,3905261.541050164960325
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,77,77.000000000000000,77,1,77,3905578,14, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6883.639364856122484,460198.594964856107254,3905361.541050683706999
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,78,78.000000000000000,78,1,78,3905578,14, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6863.855667025725779,460198.594967025273945,3905461.540951111353934
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,79,79.000000000000000,79,1,79,3905578,14, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6849.409169194348578,460198.594969194440637,3905561.540951424278319
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,80,80.000000000000000,80,1,80,3905578,14, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6833.507571363998068,460198.594971363607328,3905661.540951769798994
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,81,81.000000000000000,81,1,81,3905578,14, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6817.671673532810019,460198.594973532715812,3905761.540952112525702
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,82,82.000000000000000,82,1,82,3906084,15, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6803.054275702221275,460198.594975701998919,3905861.540952430106699
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,83,83.000000000000000,83,1,83,3906084,15, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6785.026477871057068,460198.594977871107403,3905961.540852821432054
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,84,84.000000000000000,84,1,84,3906084,15, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6770.534980040685696,460198.594980040274095,3906061.540853135753423
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,85,85.000000000000000,85,1,85,3906084,15, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6750.191682209087958,460198.594982209440786,3906161.540853576734662
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,86,86.000000000000000,86,1,86,3906084,15, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6731.793884378743314,460198.594984378549270,3906261.540853975806385
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,87,87.000000000000000,87,1,87,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6714.706986547449560,460198.594986547715962,3906361.540854346472770
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,88,88.000000000000000,88,1,88,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6704.100488716912878,460198.594988716940861,3906461.540754577144980
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,89,89.000000000000000,89,1,89,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6683.546590886313425,460198.594990886049345,3906561.540755022317171
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,90,90.000000000000000,90,1,90,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6668.488693055116528,460198.594993055216037,3906661.540755349211395
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,91,91.000000000000000,91,1,91,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,10000.000000000000000,,1,6649.201895224397958,460198.594995224382728,3906761.540755767840892
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,92,92.000000000000000,92,1,92,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6634.128097393202552,460198.594997393549420,3906861.540656094904989
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,93,93.000000000000000,93,1,93,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6617.403399563105268,460198.594999562657904,3906961.540656457655132
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,94,94.000000000000000,94,1,94,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6601.719601731632793,460198.595001731882803,3907061.540656798053533
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,95,95.000000000000000,95,1,95,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6580.994103901090057,460198.595003901049495,3907161.540657247416675
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,96,96.000000000000000,96,1,96,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6564.890006070085292,460198.595006070157979,3907261.540657597128302
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,97,97.000000000000000,97,1,97,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6553.141508239497853,460198.595008239324670,3907361.540557852014899
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,98,98.000000000000000,98,1,98,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6531.841110408540771,460198.595010408433154,3907461.540558313485235
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,99,99.000000000000000,99,1,99,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6503.859812577606135,460198.595012577599846,3907561.540558920241892
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,100,100.000000000000000,100,1,100,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6490.536914746744515,460198.595014746766537,3907661.540559209883213
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,101,101.000000000000000,101,1,101,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6473.834216915654906,460198.595016915933229,3907761.540459572337568
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,102,102.000000000000000,102,1,102,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6455.917819085358133,460198.595019085158128,3907861.540459960699081
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,103,103.000000000000000,103,1,103,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6431.812321253937625,460198.595021254266612,3907961.540460483636707
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,104,104.000000000000000,104,1,104,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6411.244723423385949,460198.595023423433304,3908061.540460929740220
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,105,105.000000000000000,105,1,105,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6394.358725592612245,460198.595025592599995,3908161.540461296215653
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,106,106.000000000000000,106,1,106,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6375.671527762200640,460198.595027761766687,3908261.540361701976508
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,107,107.000000000000000,107,1,107,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6358.740629931331569,460198.595029930933379,3908361.540362068917602
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,108,108.000000000000000,108,1,108,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6334.634432100168851,460198.595032100041863,3908461.540362591855228
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,109,109.000000000000000,109,1,109,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6319.252334269347557,460198.595034269266762,3908561.540362925734371
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,110,110.000000000000000,110,1,110,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6299.545636438475412,460198.595036438375246,3908661.540263352915645
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,111,111.000000000000000,111,1,111,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6288.984838607547317,460198.595038607541937,3908761.540263582020998
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,112,112.000000000000000,112,1,112,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6268.298340776877922,460198.595040776708629,3908861.540264030918479
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,113,113.000000000000000,113,1,113,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6262.327842946224337,460198.595042945875321,3908961.540264160372317
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,114,114.000000000000000,114,1,114,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6247.211445114750859,460198.595045115042012,3909061.540264488197863
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,115,115.000000000000000,115,1,115,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6231.722147284368475,460198.595047284208704,3909161.540164824575186
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,116,116.000000000000000,116,1,116,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6205.822849453777053,460198.595049453317188,3909261.540165386628360
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,117,117.000000000000000,117,1,117,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6169.676151622553334,460198.595051622483879,3909361.540166170336306
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,118,118.000000000000000,118,1,118,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6132.354053791323167,460198.595053791708779,3909461.540166979655623
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,119,119.000000000000000,119,1,119,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6102.790255960776449,460198.595055960817263,3909561.540067621506751
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,120,120.000000000000000,120,1,120,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6071.422758130242073,460198.595058129983954,3909661.540068301372230
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,121,121.000000000000000,121,1,121,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6038.373960299418286,460198.595060299150646,3909761.540069018956274
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,122,122.000000000000000,122,1,122,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,6009.017662468483650,460198.595062468317337,3909861.540069655049592
53,,,,,,68186.255005200000596,1987,,07/10/1987,,,,1.600000000000000,123,123.000000000000000,123,1,123,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,10000.000000000000000,,1,5986.584264637146589,460198.595064637425821,3909961.540070142131299
