transect_id,alongshore_m,dist_from_groin_m,domain,origin_y,era,y_lo,y_hi,n_obs,slope_m_yr,intercept,r_squared,se_slope
usa_NC_0032_0090,7533.746431671597,754.7425946603234,8.0,3902520.5640972788,1996-2021 (pre-2022 nourishment),1996,2021,432,-1.1990617807481743,2430.7773610067147,0.26277655452909077,0.0968531153748668
usa_NC_0032_0091,7604.6433375658535,825.6395005545801,8.0,3902572.2421820434,Pre-install,1849,1969,3,-3.306005995720593,6647.40259528385,0.9983422945298839,0.1347155060995973
usa_NC_0032_0091,7604.6433375658535,825.6395005545801,8.0,3902572.2421820434,Functional groin,1970,1995,115,-1.7267570417943516,3541.6300900294964,0.31727934215627807,0.2382827687619461
usa_NC_0032_0091,7604.6433375658535,825.6395005545801,8.0,3902572.2421820434,Deteriorated,1996,2024,553,-0.35683645018162147,796.7665602424532,0.020520991803601563,0.10502478565697139
usa_NC_0032_0091,7604.6433375658535,825.6395005545801,8.0,3902572.2421820434,1996-2021 (pre-2022 nourishment),1996,2021,435,-0.9997486423192607,2085.7140497140003,0.17689524892714337,0.1036373607757609
usa_NC_0032_0092,7666.960057838236,887.9562208269626,8.0,3902621.616907115,Pre-install,1849,1969,3,-3.491418520996494,6982.782147046296,0.999493466974615,0.07859878172764363
usa_NC_0032_0092,7666.960057838236,887.9562208269626,8.0,3902621.616907115,Functional groin,1970,1995,115,-1.7686733758660826,3592.3425386075255,0.3228107225312661,0.24098470379214715
usa_NC_0032_0092,7666.960057838236,887.9562208269626,8.0,3902621.616907115,Deteriorated,1996,2024,550,-0.24601080047062202,541.5662098241294,0.009939332719613114,0.1048856766012982
usa_NC_0032_0092,7666.960057838236,887.9562208269626,8.0,3902621.616907115,1996-2021 (pre-2022 nourishment),1996,2021,433,-0.8532308860763305,1758.9471259231427,0.12614501618191076,0.10817142933032635
usa_NC_0032_0093,7718.14733474251,939.1434977312365,8.0,3902672.739909212,Pre-install,1849,1969,3,-3.163473444659006,6352.684746703739,0.9999053805741477,0.030773358390974292
usa_NC_0032_0093,7718.14733474251,939.1434977312365,8.0,3902672.739909212,Functional groin,1970,1995,115,-1.937951551934403,3938.3483491456204,0.37676979564049806,0.23447141295994353
usa_NC_0032_0093,7718.14733474251,939.1434977312365,8.0,3902672.739909212,Deteriorated,1996,2024,555,-0.10417730402012855,265.6282270376377,0.0018213206619760447,0.1037102033941914
usa_NC_0032_0093,7718.14733474251,939.1434977312365,8.0,3902672.739909212,1996-2021 (pre-2022 nourishment),1996,2021,437,-0.7310633043417787,1522.4900328966557,0.09519518581761666,0.1080638198534196
usa_NC_0032_0094,7780.396211410889,1001.3923743996156,8.0,3902721.993996589,Pre-install,1849,1969,3,-2.7402107013557893,5496.50667802396,0.9990801591641849,0.08314576506612592
usa_NC_0032_0094,7780.396211410889,1001.3923743996156,8.0,3902721.993996589,Functional groin,1970,1995,115,-1.9874052499736776,4005.663145187412,0.3769260717429024,0.24037478642162424
usa_NC_0032_0094,7780.396211410889,1001.3923743996156,8.0,3902721.993996589,Deteriorated,1996,2024,545,-0.07322465288769671,171.51266443566686,0.0008162270332865429,0.10994477777764822
usa_NC_0032_0094,7780.396211410889,1001.3923743996156,8.0,3902721.993996589,1996-2021 (pre-2022 nourishment),1996,2021,427,-0.7366980923742368,1501.6583038656902,0.08704234991337567,0.11573243551309416
usa_NC_0032_0095,7848.841547821422,1069.8377108101486,8.0,3902775.004232085,Pre-install,1849,1969,3,-2.7936224432534065,5654.287842000985,0.9993216680126109,0.0727840482703619
usa_NC_0032_0095,7848.841547821422,1069.8377108101486,8.0,3902775.004232085,Functional groin,1970,1995,115,-2.039712798993225,4159.062488641079,0.39558090719804095,0.23718172624331496
usa_NC_0032_0095,7848.841547821422,1069.8377108101486,8.0,3902775.004232085,Deteriorated,1996,2024,550,-0.13329321036011468,340.7615675071821,0.002642810918325411,0.11061399143905974
usa_NC_0032_0095,7848.841547821422,1069.8377108101486,8.0,3902775.004232085,1996-2021 (pre-2022 nourishment),1996,2021,432,-0.8443212861071862,1766.3270420281292,0.10794753130378487,0.11704755682259253
usa_NC_0032_0096,7917.160992125242,1138.1571551139687,9.0,3902823.7075689584,Pre-install,1849,1969,3,-2.8712110917630693,5767.0766307756985,0.9999148362763257,0.026497868345836086
usa_NC_0032_0096,7917.160992125242,1138.1571551139687,9.0,3902823.7075689584,Functional groin,1970,1995,116,-2.065987411260599,4169.677001854924,0.38410377388106565,0.24502180204325258
usa_NC_0032_0096,7917.160992125242,1138.1571551139687,9.0,3902823.7075689584,Deteriorated,1996,2024,552,-0.11494792418708837,262.4687175958674,0.0020688176188947693,0.1076487476272238
usa_NC_0032_0096,7917.160992125242,1138.1571551139687,9.0,3902823.7075689584,1996-2021 (pre-2022 nourishment),1996,2021,434,-0.8693922079301684,1775.071463899848,0.12521699905196504,0.11055856469945578
usa_NC_0032_0097,7971.3997414707965,1192.395904459523,9.0,3902875.467724382,Pre-install,1849,1969,3,-2.878231110089035,5806.507225274334,0.9995251794029997,0.06273264056324648
usa_NC_0032_0097,7971.3997414707965,1192.395904459523,9.0,3902875.467724382,Functional groin,1970,1995,116,-2.248069057181742,4554.530989864112,0.4070613243105603,0.2541161057126278
usa_NC_0032_0097,7971.3997414707965,1192.395904459523,9.0,3902875.467724382,Deteriorated,1996,2024,544,0.03445478131711037,-15.089319574551709,0.00020672557827883242,0.10292191358684528
usa_NC_0032_0097,7971.3997414707965,1192.395904459523,9.0,3902875.467724382,1996-2021 (pre-2022 nourishment),1996,2021,426,-0.6913737358642347,1440.0837707832377,0.09167249519310539,0.10568945428472243
usa_NC_0032_0098,8022.13763687328,1243.1337998620065,9.0,3902924.99695678,Pre-install,1849,1969,3,-2.737118047143138,5530.655081960252,0.9983204346565331,0.1122682621720435
usa_NC_0032_0098,8022.13763687328,1243.1337998620065,9.0,3902924.99695678,Functional groin,1970,1995,115,-2.272588111945899,4597.659662150674,0.43121169050051844,0.2455339646064527
usa_NC_0032_0098,8022.13763687328,1243.1337998620065,9.0,3902924.99695678,Deteriorated,1996,2024,541,0.04392243200474835,-39.50824826976031,0.0003921974401869255,0.09551122998673532
usa_NC_0032_0098,8022.13763687328,1243.1337998620065,9.0,3902924.99695678,1996-2021 (pre-2022 nourishment),1996,2021,423,-0.6570809904373115,1365.866116474288,0.09914871931790892,0.09652967653000581
usa_NC_0032_0099,8072.186186114563,1293.1823491032892,9.0,3902973.9848134737,Pre-install,1849,1969,3,-2.7091002173679817,5473.962995173805,0.9992516426913022,0.07413821712730213
usa_NC_0032_0099,8072.186186114563,1293.1823491032892,9.0,3902973.9848134737,Functional groin,1970,1995,115,-2.2859083781959297,4620.949371311601,0.4289955409889318,0.248092113247104
usa_NC_0032_0099,8072.186186114563,1293.1823491032892,9.0,3902973.9848134737,Deteriorated,1996,2024,537,0.03925996942186889,-34.293469533417486,0.00035111213542859954,0.09056781483835176
usa_NC_0032_0099,8072.186186114563,1293.1823491032892,9.0,3902973.9848134737,1996-2021 (pre-2022 nourishment),1996,2021,421,-0.6622801719366813,1372.1501767067343,0.10682963326352657,0.09355263525591426
usa_NC_0032_0100,8122.043198251266,1343.039361239993,9.0,3903023.0517602824,Pre-install,1849,1969,3,-2.946440558384129,5935.596853678027,0.999929013273039,0.02482570985189277
usa_NC_0032_0100,8122.043198251266,1343.039361239993,9.0,3903023.0517602824,Functional groin,1970,1995,114,-2.3053709081650546,4658.407325787856,0.4406591501041125,0.24542492662816034
usa_NC_0032_0100,8122.043198251266,1343.039361239993,9.0,3903023.0517602824,Deteriorated,1996,2024,533,0.08979724325498735,-138.21747761293895,0.0018000871779634275,0.09176514141644997
usa_NC_0032_0100,8122.043198251266,1343.039361239993,9.0,3903023.0517602824,1996-2021 (pre-2022 nourishment),1996,2021,417,-0.5885444627955113,1221.7014982007445,0.07599423939830019,0.10074006640537066
usa_NC_0032_0101,8190.323205318259,1411.3193683069858,9.0,3903090.4908429678,Pre-install,1849,1969,3,-3.015306154366368,6068.0475680465015,0.9998401885915893,0.03812150246687779
usa_NC_0032_0101,8190.323205318259,1411.3193683069858,9.0,3903090.4908429678,Functional groin,1970,1995,114,-2.31678243888266,4679.703515757393,0.4965438836693885,0.22043382343460693
usa_NC_0032_0101,8190.323205318259,1411.3193683069858,9.0,3903090.4908429678,Deteriorated,1996,2024,543,0.08309595114570983,-126.96754070405726,0.0017605545549145285,0.0850694941993847
usa_NC_0032_0101,8190.323205318259,1411.3193683069858,9.0,3903090.4908429678,1996-2021 (pre-2022 nourishment),1996,2021,427,-0.5003983092958937,1042.8416714994828,0.05842420693173889,0.09744343794007863
usa_NC_0032_0102,8263.708749654817,1484.704912643544,9.0,3903163.615692215,Pre-install,1849,1969,3,-3.0184766304497574,6083.409539197896,0.9999872686621251,0.010770295137543469
usa_NC_0032_0102,8263.708749654817,1484.704912643544,9.0,3903163.615692215,Functional groin,1970,1995,114,-2.3840242085173204,4816.370909489712,0.4879203851735153,0.23077880062211703
usa_NC_0032_0102,8263.708749654817,1484.704912643544,9.0,3903163.615692215,Deteriorated,1996,2024,540,0.11137124320747249,-180.82983838825993,0.003101518469166842,0.08608355844519266
usa_NC_0032_0102,8263.708749654817,1484.704912643544,9.0,3903163.615692215,1996-2021 (pre-2022 nourishment),1996,2021,423,-0.4550662366838121,954.7347702410395,0.04820480510203806,0.09855080019607185
usa_NC_0032_0103,8322.715150740136,1543.7113137288625,9.0,3903222.3145208126,Pre-install,1849,1969,3,-3.0260312956688504,6100.181264583775,0.999966155073745,0.01760465630515444
usa_NC_0032_0103,8322.715150740136,1543.7113137288625,9.0,3903222.3145208126,Functional groin,1970,1995,112,-2.4889466433070475,5027.3675623364325,0.5001109638521236,0.23725909089278405
usa_NC_0032_0103,8322.715150740136,1543.7113137288625,9.0,3903222.3145208126,Deteriorated,1996,2024,530,0.19205282582553398,-341.85001006783415,0.00851944271999805,0.09016546937669374
usa_NC_0032_0103,8322.715150740136,1543.7113137288625,9.0,3903222.3145208126,1996-2021 (pre-2022 nourishment),1996,2021,415,-0.40697978546611113,859.0295926220067,0.036686222384727185,0.10261957256674048
usa_NC_0032_0104,8374.211503453524,1595.2076664422502,9.0,3903272.8763830117,Pre-install,1849,1969,3,-3.145657184237291,6330.56607130192,0.9981055468150402,0.1370455996287669
usa_NC_0032_0104,8374.211503453524,1595.2076664422502,9.0,3903272.8763830117,Functional groin,1970,1995,112,-2.549884761362798,5147.151369926046,0.516384128318643,0.23528164126445636
usa_NC_0032_0104,8374.211503453524,1595.2076664422502,9.0,3903272.8763830117,Deteriorated,1996,2024,534,0.23451565468512792,-429.75781863503477,0.012584634864977962,0.09006284323545057
usa_NC_0032_0104,8374.211503453524,1595.2076664422502,9.0,3903272.8763830117,1996-2021 (pre-2022 nourishment),1996,2021,419,-0.3921873857959668,826.6275501912496,0.03318293217351087,0.10366696120180928
usa_NC_0032_0105,8425.187381056707,1646.1835440454333,10.0,3903323.7449361533,Pre-install,1849,1969,3,-3.478425575065501,6990.079279849957,0.9999816588305683,0.014897047746757812
usa_NC_0032_0105,8425.187381056707,1646.1835440454333,10.0,3903323.7449361533,Functional groin,1970,1995,112,-2.5120483619964267,5075.7487759394235,0.482078272846576,0.2482589644982551
usa_NC_0032_0105,8425.187381056707,1646.1835440454333,10.0,3903323.7449361533,Deteriorated,1996,2024,529,0.33343990015369485,-624.1819843526689,0.024970404302071092,0.09076290166286262
usa_NC_0032_0105,8425.187381056707,1646.1835440454333,10.0,3903323.7449361533,1996-2021 (pre-2022 nourishment),1996,2021,414,-0.2744277945979567,594.400539178873,0.015648585491990552,0.10723017848570561
usa_NC_0032_0106,8476.279767757049,1697.2759307457754,10.0,3903374.44714167,Pre-install,1849,1969,3,-3.6278597994548414,7283.518637328057,0.9999578597527743,0.023550936723297486
usa_NC_0032_0106,8476.279767757049,1697.2759307457754,10.0,3903374.44714167,Functional groin,1970,1995,112,-2.481448057388731,5015.8742048462045,0.4684213014761983,0.2520428099515605
usa_NC_0032_0106,8476.279767757049,1697.2759307457754,10.0,3903374.44714167,Deteriorated,1996,2024,530,0.39340321434399966,-743.9181973913379,0.0338926437888476,0.09140730689674682
usa_NC_0032_0106,8476.279767757049,1697.2759307457754,10.0,3903374.44714167,1996-2021 (pre-2022 nourishment),1996,2021,415,-0.2493754597100752,544.6737519991872,0.012797005150353646,0.10777741116180597
usa_NC_0032_0107,8527.29569260802,1748.2918555967472,10.0,3903425.4625531044,Pre-install,1849,1969,3,-3.425535656211641,6897.913548290075,0.9999429262355124,0.02587969451500885
usa_NC_0032_0107,8527.29569260802,1748.2918555967472,10.0,3903425.4625531044,Functional groin,1970,1995,113,-2.5283695306169918,5117.367580991553,0.4664791997161186,0.2566484199408297
usa_NC_0032_0107,8527.29569260802,1748.2918555967472,10.0,3903425.4625531044,Deteriorated,1996,2024,539,0.5145204427469615,-979.2895835849324,0.05463924841888956,0.09235531997308345
usa_NC_0032_0107,8527.29569260802,1748.2918555967472,10.0,3903425.4625531044,1996-2021 (pre-2022 nourishment),1996,2021,423,-0.13655572916582076,325.9973491710159,0.0035826272730540287,0.11099124151174058
usa_NC_0032_0108,8578.920691868632,1799.9168548573589,10.0,3903475.729204627,Pre-install,1849,1969,3,-3.3578004773873653,6763.267262876918,0.9998876834689014,0.03558779809857319
usa_NC_0032_0108,8578.920691868632,1799.9168548573589,10.0,3903475.729204627,Functional groin,1970,1995,111,-2.5204987886604533,5098.118305236373,0.45632156228396725,0.26351710054126415
usa_NC_0032_0108,8578.920691868632,1799.9168548573589,10.0,3903475.729204627,Deteriorated,1996,2024,543,0.6568702745955702,-1269.9767721415294,0.08075210696899593,0.09528408477016252
usa_NC_0032_0108,8578.920691868632,1799.9168548573589,10.0,3903475.729204627,1996-2021 (pre-2022 nourishment),1996,2021,427,-0.04341222286101558,134.00735677666003,0.00033251725043725866,0.11546178074510093
usa_NC_0032_0109,8630.143873416002,1851.1400364047286,10.0,3903526.5280698347,Pre-install,1849,1969,3,-3.7822102991804654,7591.007008486602,0.9995684671676491,0.07858620579259654
usa_NC_0032_0109,8630.143873416002,1851.1400364047286,10.0,3903526.5280698347,Functional groin,1970,1995,109,-2.54256623068609,5142.977362160419,0.4863118327725652,0.25262291857669233
usa_NC_0032_0109,8630.143873416002,1851.1400364047286,10.0,3903526.5280698347,Deteriorated,1996,2024,539,0.7140157686760774,-1384.164225112576,0.09302196706480403,0.09621134478389597
usa_NC_0032_0109,8630.143873416002,1851.1400364047286,10.0,3903526.5280698347,1996-2021 (pre-2022 nourishment),1996,2021,423,-0.01596728352425875,79.40063641714082,4.450591805504889e-05,0.11664642754857428
usa_NC_0032_0110,8681.613449843559,1902.6096128322852,10.0,3903577.968078288,Pre-install,1849,1969,3,-3.722676276153733,7485.470722048366,0.9993700924181397,0.09346101975064443
usa_NC_0032_0110,8681.613449843559,1902.6096128322852,10.0,3903577.968078288,Functional groin,1970,1995,109,-2.418352243927855,4905.22565178889,0.5052398704924265,0.23135357185421257
usa_NC_0032_0110,8681.613449843559,1902.6096128322852,10.0,3903577.968078288,Deteriorated,1996,2024,536,0.7388736543851019,-1424.3150883751819,0.09540887292391176,0.09845353901759861
usa_NC_0032_0110,8681.613449843559,1902.6096128322852,10.0,3903577.968078288,1996-2021 (pre-2022 nourishment),1996,2021,421,0.012267064617229803,32.52433580659951,2.4426057209758767e-05,0.12125555739945554
usa_NC_0032_0111,8735.7508206164,1956.7469836051268,10.0,3903628.1178777567,Pre-install,1849,1969,3,-3.7977797980110357,7621.477100473068,0.9995030655555074,0.08468125094438865
usa_NC_0032_0111,8735.7508206164,1956.7469836051268,10.0,3903628.1178777567,Functional groin,1970,1995,109,-2.380013988057146,4815.600889456689,0.46131299772001233,0.24863257250716542
usa_NC_0032_0111,8735.7508206164,1956.7469836051268,10.0,3903628.1178777567,Deteriorated,1996,2024,543,0.783971565452203,-1528.558204654467,0.1127416900062258,0.09455498848904934
usa_NC_0032_0111,8735.7508206164,1956.7469836051268,10.0,3903628.1178777567,1996-2021 (pre-2022 nourishment),1996,2021,429,0.03856605140536758,-33.995870435082956,0.00025592416066733126,0.11664872981213605
usa_NC_0032_0112,8787.087830293061,2008.083993281788,10.0,3903679.112079635,Pre-install,1849,1969,3,-3.8308373635608537,7687.866878131087,0.9995136470056609,0.08450358764149482
usa_NC_0032_0112,8787.087830293061,2008.083993281788,10.0,3903679.112079635,Functional groin,1970,1995,109,-2.380821292957036,4818.800913333213,0.4798779880577366,0.23961947450195176
usa_NC_0032_0112,8787.087830293061,2008.083993281788,10.0,3903679.112079635,Deteriorated,1996,2024,539,0.7855870659185434,-1530.2294124020304,0.11716988078974466,0.09305458108385899
usa_NC_0032_0112,8787.087830293061,2008.083993281788,10.0,3903679.112079635,1996-2021 (pre-2022 nourishment),1996,2021,423,0.0668319534978901,-89.1650875859419,0.0008004754169335104,0.11507877167244826
usa_NC_0032_0113,8838.66400107903,2059.6601640677573,10.0,3903729.9291537576,Pre-install,1849,1969,3,-3.7877918598017293,7600.688741829253,0.9991600129734852,0.10982592585625887
usa_NC_0032_0113,8838.66400107903,2059.6601640677573,10.0,3903729.9291537576,Functional groin,1970,1995,108,-2.2562474474299816,4570.657504738514,0.49180878298514097,0.22276616715832767
usa_NC_0032_0113,8838.66400107903,2059.6601640677573,10.0,3903729.9291537576,Deteriorated,1996,2024,540,0.770491983186456,-1500.8472013563917,0.10886610018641207,0.0950390608560944
usa_NC_0032_0113,8838.66400107903,2059.6601640677573,10.0,3903729.9291537576,1996-2021 (pre-2022 nourishment),1996,2021,423,0.0751294977059783,-106.66756699383022,0.000945353120353043,0.11903290383383584
usa_NC_0032_0114,8890.102320569082,2111.0984835578083,10.0,3903780.8340049167,Pre-install,1849,1969,3,-3.697914490086985,7422.963999130313,0.9999374317418419,0.029251455706547736
usa_NC_0032_0114,8890.102320569082,2111.0984835578083,10.0,3903780.8340049167,Functional groin,1970,1995,108,-2.1792741283865364,4418.101940177204,0.4552781948248176,0.23153032710419832
usa_NC_0032_0114,8890.102320569082,2111.0984835578083,10.0,3903780.8340049167,Deteriorated,1996,2024,549,0.7120773706122387,-1383.5115339482477,0.09537313254973034,0.09376812645195925
usa_NC_0032_0114,8890.102320569082,2111.0984835578083,10.0,3903780.8340049167,1996-2021 (pre-2022 nourishment),1996,2021,434,0.05827206414727411,-72.54979971807848,0.0005847910795951927,0.1159020549879509
usa_NC_0032_0115,8941.418292602448,2162.4144555911744,11.0,3903831.8812182522,Pre-install,1849,1969,3,-3.437644293041095,6916.103536058148,0.9999816822257009,0.014713001049700778
usa_NC_0032_0115,8941.418292602448,2162.4144555911744,11.0,3903831.8812182522,Functional groin,1970,1995,104,-2.1139446588670516,4290.891835616004,0.44271515240364057,0.23483885381372696
usa_NC_0032_0115,8941.418292602448,2162.4144555911744,11.0,3903831.8812182522,Deteriorated,1996,2024,534,0.8348235565714304,-1628.186387297827,0.1273800393505946,0.09473288449719057
usa_NC_0032_0115,8941.418292602448,2162.4144555911744,11.0,3903831.8812182522,1996-2021 (pre-2022 nourishment),1996,2021,419,0.20159597819436678,-358.48629081218485,0.006688470720603967,0.12030762662417976
usa_NC_0032_0116,8993.025973840206,2214.022136828932,11.0,3903882.6699066027,Pre-install,1849,1969,3,-3.5131421847124154,7063.11806832925,0.9999872527565269,0.012543150566796968
usa_NC_0032_0116,8993.025973840206,2214.022136828932,11.0,3903882.6699066027,Functional groin,1970,1995,104,-2.3210139109054753,4701.566455511223,0.44064967445333625,0.2589243402360558
usa_NC_0032_0116,8993.025973840206,2214.022136828932,11.0,3903882.6699066027,Deteriorated,1996,2024,486,0.7924253153698583,-1545.1385399294222,0.11734287661253451,0.09878779924509325
usa_NC_0032_0116,8993.025973840206,2214.022136828932,11.0,3903882.6699066027,1996-2021 (pre-2022 nourishment),1996,2021,386,-0.0052688197060153895,54.23715061401013,4.930421739213209e-06,0.12108897976408094
usa_NC_0032_0117,9044.418369654893,2265.41453264362,11.0,3903933.6244581295,Pre-install,1849,1969,4,-4.829456283395532,9636.37684706141,0.9948417583765738,0.2458991790919356
usa_NC_0032_0117,9044.418369654893,2265.41453264362,11.0,3903933.6244581295,Functional groin,1970,1995,104,-2.2489731746549944,4559.713343292401,0.428983145123058,0.2569144542302487
usa_NC_0032_0117,9044.418369654893,2265.41453264362,11.0,3903933.6244581295,Deteriorated,1996,2024,484,0.7442446317768447,-1446.3654025393585,0.10310845853180417,0.09998043193512125
usa_NC_0032_0117,9044.418369654893,2265.41453264362,11.0,3903933.6244581295,1996-2021 (pre-2022 nourishment),1996,2021,385,-0.04921387823746882,144.5522778946114,0.00041937681501680313,0.12277075009217593
usa_NC_0032_0118,9095.839790096716,2316.8359530854423,11.0,3903984.5518743396,Pre-install,1849,1969,4,-4.828414642418352,9632.743519775919,0.9952075705426146,0.23692483639557732
usa_NC_0032_0118,9095.839790096716,2316.8359530854423,11.0,3903984.5518743396,Functional groin,1970,1995,104,-2.238523898622743,4540.6747988923125,0.41946273068026274,0.26075341949979153
usa_NC_0032_0118,9095.839790096716,2316.8359530854423,11.0,3903984.5518743396,Deteriorated,1996,2024,479,0.7913011872285178,-1540.1456748572052,0.11285888303994696,0.10158067820016137
usa_NC_0032_0118,9095.839790096716,2316.8359530854423,11.0,3903984.5518743396,1996-2021 (pre-2022 nourishment),1996,2021,380,-0.04169121781133053,130.0406638373517,0.00029915794056623035,0.1239605352432986
usa_NC_0032_0119,9147.543554629596,2368.5397176183224,11.0,3904035.2640933087,Pre-install,1849,1969,4,-4.792878667934472,9562.083593618128,0.9968254742452406,0.19125434063260752
usa_NC_0032_0119,9147.543554629596,2368.5397176183224,11.0,3904035.2640933087,Functional groin,1970,1995,104,-2.1508376483947633,4363.72074308433,0.40767385811000356,0.2567033654156096
usa_NC_0032_0119,9147.543554629596,2368.5397176183224,11.0,3904035.2640933087,Deteriorated,1996,2024,483,0.8164199549071965,-1592.1331883037728,0.1294055104968258,0.09655452791293224
usa_NC_0032_0119,9147.543554629596,2368.5397176183224,11.0,3904035.2640933087,1996-2021 (pre-2022 nourishment),1996,2021,385,0.09382282840315721,-143.25946285278894,0.001628293155106042,0.11871045456942964
usa_NC_0032_0120,9199.270058864813,2420.2662218535397,11.0,3904085.948861335,Pre-install,1849,1969,4,-4.763330998592553,9503.144186683612,0.9966180882620026,0.19620610449470172
usa_NC_0032_0120,9199.270058864813,2420.2662218535397,11.0,3904085.948861335,Functional groin,1970,1995,103,-1.96319270045423,3988.934506076156,0.3899818227803581,0.24431574122246422
usa_NC_0032_0120,9199.270058864813,2420.2662218535397,11.0,3904085.948861335,Deteriorated,1996,2024,484,0.7151596958545323,-1390.4491439687138,0.10693339223367926,0.09413795623927462
usa_NC_0032_0120,9199.270058864813,2420.2662218535397,11.0,3904085.948861335,1996-2021 (pre-2022 nourishment),1996,2021,388,0.02197913412457121,-0.5433271779256117,9.129673819618933e-05,0.11707642981862931
usa_NC_0032_0121,9250.602966634542,2471.5991296232687,11.0,3904137.0079425815,Pre-install,1849,1969,4,-4.760916926348003,9502.345236582929,0.9965806426424414,0.19719306061789255
usa_NC_0032_0121,9250.602966634542,2471.5991296232687,11.0,3904137.0079425815,Functional groin,1970,1995,111,-1.8895892803908305,3846.3620852558756,0.37086427693539226,0.23573216191370672
usa_NC_0032_0121,9250.602966634542,2471.5991296232687,11.0,3904137.0079425815,Deteriorated,1996,2024,535,0.6893082829786608,-1335.6642998724847,0.09388213708537052,0.09275786738295355
usa_NC_0032_0121,9250.602966634542,2471.5991296232687,11.0,3904137.0079425815,1996-2021 (pre-2022 nourishment),1996,2021,424,0.07432954352275502,-102.56842350961813,0.0009093945872163944,0.11993101117940119
usa_NC_0032_0122,9302.412813140349,2523.408976129075,11.0,3904187.7462488227,Pre-install,1849,1969,4,-4.73232611233374,9446.514169328868,0.9984596620032828,0.13143239427921
usa_NC_0032_0122,9302.412813140349,2523.408976129075,11.0,3904187.7462488227,Functional groin,1970,1995,110,-2.022599202474297,4108.3135255138795,0.42151392723966963,0.22800188806498306
usa_NC_0032_0122,9302.412813140349,2523.408976129075,11.0,3904187.7462488227,Deteriorated,1996,2024,530,0.6462292390460757,-1251.5798831203454,0.08636733479318837,0.0914704241877994
usa_NC_0032_0122,9302.412813140349,2523.408976129075,11.0,3904187.7462488227,1996-2021 (pre-2022 nourishment),1996,2021,420,0.0363971711115592,-28.801355905055367,0.0002276425551818173,0.11797862384808738
usa_NC_0032_0123,9353.924066071815,2574.9202290605417,11.0,3904238.6865106137,Pre-install,1849,1969,4,-4.707894904454863,9403.600390458483,0.9991783131457432,0.09546483613908767
usa_NC_0032_0123,9353.924066071815,2574.9202290605417,11.0,3904238.6865106137,Functional groin,1970,1995,110,-2.07037161095798,4204.149724732058,0.4113732589091985,0.2383078736732713
usa_NC_0032_0123,9353.924066071815,2574.9202290605417,11.0,3904238.6865106137,Deteriorated,1996,2024,524,0.6519102223383139,-1261.966548387744,0.09063434788685187,0.09038063859725935
usa_NC_0032_0123,9353.924066071815,2574.9202290605417,11.0,3904238.6865106137,1996-2021 (pre-2022 nourishment),1996,2021,414,0.014273685805816285,16.556868711405595,3.539858262979756e-05,0.11819167878581761
usa_NC_0032_0124,9405.03704924008,2626.0332122288064,11.0,3904289.7623357326,Pre-install,1849,1969,4,-4.698524803375756,9394.879933545379,0.9995646317298181,0.06933770657215785
usa_NC_0032_0124,9405.03704924008,2626.0332122288064,11.0,3904289.7623357326,Functional groin,1970,1995,111,-2.2663989615439495,4599.085866544309,0.4315692864500861,0.24913607415451394
usa_NC_0032_0124,9405.03704924008,2626.0332122288064,11.0,3904289.7623357326,Deteriorated,1996,2024,532,0.6841369519612543,-1321.16037911659,0.09552185271363078,0.09144348818189771
usa_NC_0032_0124,9405.03704924008,2626.0332122288064,11.0,3904289.7623357326,1996-2021 (pre-2022 nourishment),1996,2021,422,0.04835014085839181,-46.27396371888699,0.0003923502530114309,0.11908331488315865
usa_NC_0032_0125,9456.116142539606,2677.1123055283324,12.0,3904340.5740244854,Pre-install,1849,1969,4,-4.668469482043167,9341.51808364056,0.9997270840253999,0.05454227840543569
usa_NC_0032_0125,9456.116142539606,2677.1123055283324,12.0,3904340.5740244854,Functional groin,1970,1995,110,-2.268494362065067,4604.742552220229,0.4192180407613455,0.25692857209040704
usa_NC_0032_0125,9456.116142539606,2677.1123055283324,12.0,3904340.5740244854,Deteriorated,1996,2024,535,0.6718811603962106,-1292.9603518323663,0.0925370696907265,0.09113504959846731
usa_NC_0032_0125,9456.116142539606,2677.1123055283324,12.0,3904340.5740244854,1996-2021 (pre-2022 nourishment),1996,2021,425,0.06507998272600302,-76.21090717994423,0.0007087413459594405,0.11881722496797552
usa_NC_0032_0126,9508.18645532888,2729.1826183176063,12.0,3904390.619312155,Pre-install,1849,1969,4,-4.6319072364037375,9265.427398999644,0.9997727384073833,0.04938069898307879
usa_NC_0032_0126,9508.18645532888,2729.1826183176063,12.0,3904390.619312155,Functional groin,1970,1995,110,-2.2956151714707724,4651.482980060094,0.38792560516922403,0.277469397616434
usa_NC_0032_0126,9508.18645532888,2729.1826183176063,12.0,3904390.619312155,Deteriorated,1996,2024,537,0.6869853673032781,-1329.1991303158734,0.09116852754054106,0.09377558983360776
usa_NC_0032_0126,9508.18645532888,2729.1826183176063,12.0,3904390.619312155,1996-2021 (pre-2022 nourishment),1996,2021,427,0.05107859984136437,-54.10344735085107,0.00041910041878945314,0.12100252861077855
usa_NC_0032_0127,9559.244455033067,2780.240618021794,12.0,3904441.420307432,Pre-install,1849,1969,4,-4.6503222955769195,9302.071295128428,0.9994838066520427,0.07472851912636276
usa_NC_0032_0127,9559.244455033067,2780.240618021794,12.0,3904441.420307432,Functional groin,1970,1995,104,-2.189441262436318,4442.250130729449,0.3693062589634364,0.28330167300949327
