FID_NC12_2008_buffer_domains,FID_NC12_2008_buffer,BeginMP,EndMP,year,route_name,domain_id,avg_elev_m,source_image,editor,edit_date,notes,BUFF_DIST,ORIG_FID,FID_domains_updated,Coords,domain_id_1,reach,z_mean,z_max,z_min,relief_m,slope_avg,road_z,shch_myr,eros_hot,bnour,bnour_yr,bnour_src,armor,editor_1,edit_date_1,notes_1,hotspot,FID_Transect_Points_1m,ORIG_FID_1,ORIG_LEN,ORIG_SEQ,LineID,elevation_2009
9,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,866947,87,6860.000000000000000,6861,87.000000000000000,1.7040846
9,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,866946,87,6859.000000000000000,6860,87.000000000000000,1.7509512
9,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,876928,88,6840.000000000000000,6841,88.000000000000000,1.5399449
9,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,876927,88,6839.000000000000000,6840,88.000000000000000,1.5638350
9,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,876926,88,6838.000000000000000,6839,88.000000000000000,1.5892006
9,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,886916,89,6827.000000000000000,6828,89.000000000000000,1.2793871
9,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,886915,89,6826.000000000000000,6827,89.000000000000000,1.2549871
9,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,886914,89,6825.000000000000000,6826,89.000000000000000,1.2177464
9,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,896906,90,6816.000000000000000,6817,90.000000000000000,1.2338890
9,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,896905,90,6815.000000000000000,6816,90.000000000000000,1.2715566
9,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,896904,90,6814.000000000000000,6815,90.000000000000000,1.3132669
9,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,906895,91,6804.000000000000000,6805,91.000000000000000,1.2380185
9,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,906894,91,6803.000000000000000,6804,91.000000000000000,1.2349378
9,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,906893,91,6802.000000000000000,6803,91.000000000000000,1.2624143
10,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,916883,92,6791.000000000000000,6792,92.000000000000000,1.3220791
10,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,916882,92,6790.000000000000000,6791,92.000000000000000,1.3415999
10,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,916881,92,6789.000000000000000,6790,92.000000000000000,1.3072538
10,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,926872,93,6779.000000000000000,6780,93.000000000000000,1.1526549
10,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,926871,93,6778.000000000000000,6779,93.000000000000000,1.2232126
10,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,926870,93,6777.000000000000000,6778,93.000000000000000,1.2606945
10,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,936860,94,6766.000000000000000,6767,94.000000000000000,1.2765428
10,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,936859,94,6765.000000000000000,6766,94.000000000000000,1.2962657
10,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,936858,94,6764.000000000000000,6765,94.000000000000000,1.3024403
10,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,946849,95,6754.000000000000000,6755,95.000000000000000,1.1890643
10,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,946848,95,6753.000000000000000,6754,95.000000000000000,1.1947105
10,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,946847,95,6752.000000000000000,6753,95.000000000000000,1.2466755
10,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,956838,96,6742.000000000000000,6743,96.000000000000000,1.3012451
10,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,956837,96,6741.000000000000000,6742,96.000000000000000,1.2878858
10,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,956836,96,6740.000000000000000,6741,96.000000000000000,1.2724791
10,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,956835,96,6739.000000000000000,6740,96.000000000000000,1.2419723
11,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,966826,97,6729.000000000000000,6730,97.000000000000000,1.2149009
11,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,966825,97,6728.000000000000000,6729,97.000000000000000,1.2149050
11,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,966824,97,6727.000000000000000,6728,97.000000000000000,1.2553523
11,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,976815,98,6717.000000000000000,6718,98.000000000000000,1.2016762
11,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,976814,98,6716.000000000000000,6717,98.000000000000000,1.2406150
11,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,976813,98,6715.000000000000000,6716,98.000000000000000,1.2727545
11,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,986803,99,6704.000000000000000,6705,99.000000000000000,1.3359195
11,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,986802,99,6703.000000000000000,6704,99.000000000000000,1.3806995
11,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,986801,99,6702.000000000000000,6703,99.000000000000000,1.4203981
11,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,996792,100,6692.000000000000000,6693,100.000000000000000,1.3133813
11,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,996791,100,6691.000000000000000,6692,100.000000000000000,1.3299578
11,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,996790,100,6690.000000000000000,6691,100.000000000000000,1.3200297
11,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1006780,101,6679.000000000000000,6680,101.000000000000000,1.3194182
11,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1006779,101,6678.000000000000000,6679,101.000000000000000,1.3077592
11,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1006778,101,6677.000000000000000,6678,101.000000000000000,1.2625177
12,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1016769,102,6667.000000000000000,6668,102.000000000000000,1.2706348
12,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1016768,102,6666.000000000000000,6667,102.000000000000000,1.2972217
12,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1016767,102,6665.000000000000000,6666,102.000000000000000,1.2860698
12,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1026758,103,6655.000000000000000,6656,103.000000000000000,1.2921360
12,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1026757,103,6654.000000000000000,6655,103.000000000000000,1.2967823
12,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1026756,103,6653.000000000000000,6654,103.000000000000000,1.2390472
12,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1036745,104,6641.000000000000000,6642,104.000000000000000,1.4123386
12,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1036744,104,6640.000000000000000,6641,104.000000000000000,1.4077984
12,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1036743,104,6639.000000000000000,6640,104.000000000000000,1.3567947
12,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1046727,105,6622.000000000000000,6623,105.000000000000000,1.3542656
12,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1046726,105,6621.000000000000000,6622,105.000000000000000,1.3595842
12,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1046725,105,6620.000000000000000,6621,105.000000000000000,1.3323472
12,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1056698,106,6592.000000000000000,6593,106.000000000000000,1.3797184
12,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1056697,106,6591.000000000000000,6592,106.000000000000000,1.3624773
12,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1056696,106,6590.000000000000000,6591,106.000000000000000,1.3145603
13,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1066664,107,6557.000000000000000,6558,107.000000000000000,1.2779025
13,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1066663,107,6556.000000000000000,6557,107.000000000000000,1.3057728
13,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1066662,107,6555.000000000000000,6556,107.000000000000000,1.3079462
13,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1066661,107,6554.000000000000000,6555,107.000000000000000,1.3187284
13,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1076630,108,6522.000000000000000,6523,108.000000000000000,1.1506929
13,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1076629,108,6521.000000000000000,6522,108.000000000000000,1.2252123
13,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1076628,108,6520.000000000000000,6521,108.000000000000000,1.3359303
13,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1086605,109,6496.000000000000000,6497,109.000000000000000,1.3207085
13,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1086604,109,6495.000000000000000,6496,109.000000000000000,1.3228265
13,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1086603,109,6494.000000000000000,6495,109.000000000000000,1.3893336
13,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1096591,110,6481.000000000000000,6482,110.000000000000000,1.3190565
13,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1096590,110,6480.000000000000000,6481,110.000000000000000,1.3333565
13,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1096589,110,6479.000000000000000,6480,110.000000000000000,1.4135038
13,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1106579,111,6468.000000000000000,6469,111.000000000000000,1.3502048
13,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1106578,111,6467.000000000000000,6468,111.000000000000000,1.4103494
13,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1106577,111,6466.000000000000000,6467,111.000000000000000,1.4190561
14,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1116568,112,6456.000000000000000,6457,112.000000000000000,1.4011109
14,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1116567,112,6455.000000000000000,6456,112.000000000000000,1.4277784
14,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1116566,112,6454.000000000000000,6455,112.000000000000000,1.4461128
14,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1126556,113,6443.000000000000000,6444,113.000000000000000,1.3632258
14,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1126555,113,6442.000000000000000,6443,113.000000000000000,1.4287376
14,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1126554,113,6441.000000000000000,6442,113.000000000000000,1.4898598
14,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1136544,114,6430.000000000000000,6431,114.000000000000000,1.3306128
14,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1136543,114,6429.000000000000000,6430,114.000000000000000,1.3452417
14,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1136542,114,6428.000000000000000,6429,114.000000000000000,1.3515432
14,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1146533,115,6418.000000000000000,6419,115.000000000000000,1.2138135
14,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1146532,115,6417.000000000000000,6418,115.000000000000000,1.1963706
14,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1146531,115,6416.000000000000000,6417,115.000000000000000,1.1920249
14,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1156522,116,6406.000000000000000,6407,116.000000000000000,1.1189641
14,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1156521,116,6405.000000000000000,6406,116.000000000000000,1.1414524
14,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1156520,116,6404.000000000000000,6405,116.000000000000000,1.1806340
15,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1166510,117,6393.000000000000000,6394,117.000000000000000,1.0803819
15,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1166509,117,6392.000000000000000,6393,117.000000000000000,1.1046011
15,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1166508,117,6391.000000000000000,6392,117.000000000000000,1.0926840
15,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1176498,118,6380.000000000000000,6381,118.000000000000000,0.9931622
15,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1176497,118,6379.000000000000000,6380,118.000000000000000,1.0062225
15,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1176496,118,6378.000000000000000,6379,118.000000000000000,0.9845234
15,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1186487,119,6368.000000000000000,6369,119.000000000000000,1.0108831
15,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1186486,119,6367.000000000000000,6368,119.000000000000000,1.0019032
15,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1186485,119,6366.000000000000000,6367,119.000000000000000,1.0166767
15,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1196475,120,6355.000000000000000,6356,120.000000000000000,1.0857025
15,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1196474,120,6354.000000000000000,6355,120.000000000000000,1.0790658
15,1,0.000000000000000,84.222143000006326,,,,,,,,,4.921250000000000,1,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1196473,120,6353.000000000000000,6354,120.000000000000000,1.0963271
