transect_id,decade_start,decade_label,n_obs,slope_m_yr,r_squared,alongshore_m,dist_from_groin_m,origin_y,domain,baseline_lrr,anomaly_m_yr
usa_NC_0032_0181,1990,1990s,100,0.6580621238395624,0.023626668289677744,12279.073434524522,5500.0695975132485,3907103.836287948,17,-2.763699965065349,3.421762088904911
usa_NC_0032_0181,2000,2000s,168,1.551351508157293,0.06401456749741707,12279.073434524522,5500.0695975132485,3907103.836287948,17,-2.763699965065349,4.315051473222642
usa_NC_0032_0181,2010,2010s,156,-0.37815895158845314,0.006628224905320557,12279.073434524522,5500.0695975132485,3907103.836287948,17,-2.763699965065349,2.385541013476896
usa_NC_0032_0181,2020,2020s,193,5.991999747928855,0.34402783915945934,12279.073434524522,5500.0695975132485,3907103.836287948,17,-2.763699965065349,8.755699712994204
usa_NC_0032_0182,1980,1980s,47,1.7218142349807228,0.04331120262672217,12329.968036728482,5550.964199717208,3907154.048774458,17,-2.7552492030012252,4.477063437981948
usa_NC_0032_0182,1990,1990s,101,0.7613331505201675,0.032543743147063986,12329.968036728482,5550.964199717208,3907154.048774458,17,-2.7552492030012252,3.5165823535213927
usa_NC_0032_0182,2000,2000s,167,1.831756185227287,0.0917684455976584,12329.968036728482,5550.964199717208,3907154.048774458,17,-2.7552492030012252,4.587005388228512
usa_NC_0032_0182,2010,2010s,160,-0.18922750887969447,0.0016059638406582533,12329.968036728482,5550.964199717208,3907154.048774458,17,-2.7552492030012252,2.5660216941215306
usa_NC_0032_0182,2020,2020s,194,6.884761576670361,0.43154828292204983,12329.968036728482,5550.964199717208,3907154.048774458,17,-2.7552492030012252,9.640010779671586
usa_NC_0032_0183,1980,1980s,47,1.83510242700832,0.0495629545994668,12380.718522481313,5601.7146854700395,3907204.41512927,17,-2.665165647983593,4.500268074991913
usa_NC_0032_0183,1990,1990s,101,0.9178263510321854,0.04622567424927593,12380.718522481313,5601.7146854700395,3907204.41512927,17,-2.665165647983593,3.5829919990157784
usa_NC_0032_0183,2000,2000s,170,1.9764268333654642,0.11360679355737413,12380.718522481313,5601.7146854700395,3907204.41512927,17,-2.665165647983593,4.641592481349058
usa_NC_0032_0183,2010,2010s,159,-0.1914568610672965,0.0016871772996236434,12380.718522481313,5601.7146854700395,3907204.41512927,17,-2.665165647983593,2.4737087869162964
usa_NC_0032_0183,2020,2020s,195,7.487745208045163,0.5052414955338577,12380.718522481313,5601.7146854700395,3907204.41512927,17,-2.665165647983593,10.152910856028756
usa_NC_0032_0184,1980,1980s,47,1.7377501209664032,0.04923499541824217,12431.916167136998,5652.912330125725,3907254.3682222134,17,-2.670484595544071,4.408234716510474
usa_NC_0032_0184,1990,1990s,101,1.0722460694932217,0.06805902298841526,12431.916167136998,5652.912330125725,3907254.3682222134,17,-2.670484595544071,3.7427306650372927
usa_NC_0032_0184,2000,2000s,168,2.2385360692081293,0.14719922868742352,12431.916167136998,5652.912330125725,3907254.3682222134,17,-2.670484595544071,4.9090206647522
usa_NC_0032_0184,2010,2010s,160,-0.07334378621575235,0.00024131739753008308,12431.916167136998,5652.912330125725,3907254.3682222134,17,-2.670484595544071,2.5971408093283186
usa_NC_0032_0184,2020,2020s,196,7.593983665919354,0.4969899303860197,12431.916167136998,5652.912330125725,3907254.3682222134,17,-2.670484595544071,10.264468261463424
usa_NC_0032_0185,1980,1980s,48,1.3315530632723254,0.03348595567608181,12482.921436738618,5703.917599727344,3907304.4153915215,17,-2.6974787281240036,4.029031791396329
usa_NC_0032_0185,1990,1990s,100,1.0887296408935387,0.06586439434599889,12482.921436738618,5703.917599727344,3907304.4153915215,17,-2.6974787281240036,3.786208369017542
usa_NC_0032_0185,2000,2000s,171,2.3663704413153264,0.17325172402804423,12482.921436738618,5703.917599727344,3907304.4153915215,17,-2.6974787281240036,5.0638491694393295
usa_NC_0032_0185,2010,2010s,156,0.35493357252479996,0.006387149944838577,12482.921436738618,5703.917599727344,3907304.4153915215,17,-2.6974787281240036,3.0524123006488035
usa_NC_0032_0185,2020,2020s,197,8.137607448438441,0.5368803828601706,12482.921436738618,5703.917599727344,3907304.4153915215,17,-2.6974787281240036,10.835086176562445
usa_NC_0032_0186,1980,1980s,49,0.6148686493222072,0.007202238264683247,12533.697330013412,5754.693493002139,3907354.6545962854,18,-2.5900923760453067,3.204961025367514
usa_NC_0032_0186,1990,1990s,100,0.9935526839792337,0.05368234426389573,12533.697330013412,5754.693493002139,3907354.6545962854,18,-2.5900923760453067,3.5836450600245406
usa_NC_0032_0186,2000,2000s,171,2.4835058990604253,0.217364440565323,12533.697330013412,5754.693493002139,3907354.6545962854,18,-2.5900923760453067,5.0735982751057325
usa_NC_0032_0186,2010,2010s,166,0.3596073073163823,0.0063457543346321366,12533.697330013412,5754.693493002139,3907354.6545962854,18,-2.5900923760453067,2.949699683361689
usa_NC_0032_0186,2020,2020s,197,7.767008117180932,0.5268863553154719,12533.697330013412,5754.693493002139,3907354.6545962854,18,-2.5900923760453067,10.35710049322624
usa_NC_0032_0187,1980,1980s,48,1.2942173045132335,0.03711028093605928,12584.72798627618,5805.724149264907,3907404.631150439,18,-2.5045469888972915,3.798764293410525
usa_NC_0032_0187,1990,1990s,100,1.1708177772099873,0.07609759136749816,12584.72798627618,5805.724149264907,3907404.631150439,18,-2.5045469888972915,3.675364766107279
usa_NC_0032_0187,2000,2000s,168,2.4444156089575184,0.23569840147276422,12584.72798627618,5805.724149264907,3907404.631150439,18,-2.5045469888972915,4.94896259785481
usa_NC_0032_0187,2010,2010s,163,0.21513817679489092,0.001967146400737585,12584.72798627618,5805.724149264907,3907404.631150439,18,-2.5045469888972915,2.7196851656921823
usa_NC_0032_0187,2020,2020s,193,7.347160830152065,0.4718817935386831,12584.72798627618,5805.724149264907,3907404.631150439,18,-2.5045469888972915,9.851707819049356
usa_NC_0032_0188,1980,1980s,49,1.9563355759129337,0.08539952019147634,12635.635489010014,5856.63165199874,3907454.675298642,18,-2.4466206272441804,4.402956203157114
usa_NC_0032_0188,1990,1990s,100,1.3106526111668464,0.09334782844347767,12635.635489010014,5856.63165199874,3907454.675298642,18,-2.4466206272441804,3.7572732384110266
usa_NC_0032_0188,2000,2000s,173,2.70016823084691,0.29797925683943904,12635.635489010014,5856.63165199874,3907454.675298642,18,-2.4466206272441804,5.1467888580910905
usa_NC_0032_0188,2010,2010s,166,0.40738134675001836,0.0072845322271186674,12635.635489010014,5856.63165199874,3907454.675298642,18,-2.4466206272441804,2.854001973994199
usa_NC_0032_0188,2020,2020s,193,7.6178073706093805,0.49057351545085426,12635.635489010014,5856.63165199874,3907454.675298642,18,-2.4466206272441804,10.06442799785356
usa_NC_0032_0189,1980,1980s,49,2.444634762094332,0.12217564330530506,12687.390580519495,5908.386743508222,3907504.2022814867,18,-2.391465890384276,4.836100652478608
usa_NC_0032_0189,1990,1990s,99,1.286396499982847,0.08826975495532974,12687.390580519495,5908.386743508222,3907504.2022814867,18,-2.391465890384276,3.677862390367123
usa_NC_0032_0189,2000,2000s,175,2.664674827138313,0.27683020675356595,12687.390580519495,5908.386743508222,3907504.2022814867,18,-2.391465890384276,5.056140717522589
usa_NC_0032_0189,2010,2010s,165,0.4268767715852139,0.008248174025281885,12687.390580519495,5908.386743508222,3907504.2022814867,18,-2.391465890384276,2.81834266196949
usa_NC_0032_0189,2020,2020s,193,7.006234742446964,0.4452120149107036,12687.390580519495,5908.386743508222,3907504.2022814867,18,-2.391465890384276,9.39770063283124
usa_NC_0032_0190,1980,1980s,49,3.094290868423665,0.18766962775612483,12738.238789010265,5959.234951998992,3907554.285045808,18,-2.2991908712607945,5.393481739684459
usa_NC_0032_0190,1990,1990s,98,1.2079293164077305,0.07725254360502076,12738.238789010265,5959.234951998992,3907554.285045808,18,-2.2991908712607945,3.5071201876685247
usa_NC_0032_0190,2000,2000s,174,2.6457824896499496,0.2707934588226223,12738.238789010265,5959.234951998992,3907554.285045808,18,-2.2991908712607945,4.944973360910744
usa_NC_0032_0190,2010,2010s,160,0.42946421515601374,0.007673678546244567,12738.238789010265,5959.234951998992,3907554.285045808,18,-2.2991908712607945,2.728655086416808
usa_NC_0032_0190,2020,2020s,191,6.242167078702509,0.3458631512569481,12738.238789010265,5959.234951998992,3907554.285045808,18,-2.2991908712607945,8.541357949963302
usa_NC_0032_0191,1980,1980s,49,2.45344782088782,0.13496603838164012,12789.077566865188,6010.073729853914,3907604.650168622,18,-2.2237059814728486,4.677153802360669
usa_NC_0032_0191,1990,1990s,98,1.012319486338077,0.06361495006698614,12789.077566865188,6010.073729853914,3907604.650168622,18,-2.2237059814728486,3.2360254678109257
usa_NC_0032_0191,2000,2000s,169,2.5877600510549743,0.2616079306122008,12789.077566865188,6010.073729853914,3907604.650168622,18,-2.2237059814728486,4.811466032527823
usa_NC_0032_0191,2010,2010s,165,0.5436456271895492,0.012808461100709212,12789.077566865188,6010.073729853914,3907604.650168622,18,-2.2237059814728486,2.767351608662398
usa_NC_0032_0191,2020,2020s,189,6.099579106427653,0.28026061714600714,12789.077566865188,6010.073729853914,3907604.650168622,18,-2.2237059814728486,8.323285087900501
usa_NC_0032_0192,1980,1980s,50,1.8244690810506874,0.06619817999608102,12840.440661099996,6061.4368240887225,3907654.4289130336,18,-2.144387096784244,3.9688561778349314
usa_NC_0032_0192,1990,1990s,100,1.1268098278770102,0.06768169583648931,12840.440661099996,6061.4368240887225,3907654.4289130336,18,-2.144387096784244,3.2711969246612544
usa_NC_0032_0192,2000,2000s,170,2.5893580951664923,0.2601426588704687,12840.440661099996,6061.4368240887225,3907654.4289130336,18,-2.144387096784244,4.733745191950737
usa_NC_0032_0192,2010,2010s,164,1.0164066812085182,0.03824442418198304,12840.440661099996,6061.4368240887225,3907654.4289130336,18,-2.144387096784244,3.1607937779927626
usa_NC_0032_0192,2020,2020s,191,5.712653633394096,0.24846288593884813,12840.440661099996,6061.4368240887225,3907654.4289130336,18,-2.144387096784244,7.8570407301783405
usa_NC_0032_0193,1980,1980s,50,1.106470646768935,0.02775670622172688,12893.672805560775,6114.668968549501,3907706.446325309,18,-2.065340790997499,3.1718114377664337
usa_NC_0032_0193,1990,1990s,100,1.3877549849655164,0.10038462723319241,12893.672805560775,6114.668968549501,3907706.446325309,18,-2.065340790997499,3.4530957759630154
usa_NC_0032_0193,2000,2000s,171,2.6969504433733342,0.27900661602432086,12893.672805560775,6114.668968549501,3907706.446325309,18,-2.065340790997499,4.762291234370833
usa_NC_0032_0193,2010,2010s,165,1.0356281393527897,0.03399248909868868,12893.672805560775,6114.668968549501,3907706.446325309,18,-2.065340790997499,3.1009689303502888
usa_NC_0032_0193,2020,2020s,191,4.775062191572245,0.18420887767892202,12893.672805560775,6114.668968549501,3907706.446325309,18,-2.065340790997499,6.840402982569744
usa_NC_0032_0194,1980,1980s,50,1.1778401192336319,0.03366998423100487,12944.418887569564,6165.41505055829,3907757.002499629,18,-2.0558252781991526,3.2336653974327847
usa_NC_0032_0194,1990,1990s,99,1.5399305730026005,0.1422896212227599,12944.418887569564,6165.41505055829,3907757.002499629,18,-2.0558252781991526,3.595755851201753
usa_NC_0032_0194,2000,2000s,169,2.8219389497536733,0.3211246602905382,12944.418887569564,6165.41505055829,3907757.002499629,18,-2.0558252781991526,4.8777642279528255
usa_NC_0032_0194,2010,2010s,165,0.8785402732560142,0.022885804463824044,12944.418887569564,6165.41505055829,3907757.002499629,18,-2.0558252781991526,2.934365551455167
usa_NC_0032_0194,2020,2020s,190,4.701774120019206,0.18194765938788793,12944.418887569564,6165.41505055829,3907757.002499629,18,-2.0558252781991526,6.757599398218359
usa_NC_0032_0195,1980,1980s,50,0.4754873201040065,0.0055083270535356554,12995.455021421438,6216.451184410164,3907806.969441687,18,-2.107707425146042,2.5831947452500486
usa_NC_0032_0195,1990,1990s,99,1.781869478889142,0.17684757859444267,12995.455021421438,6216.451184410164,3907806.969441687,18,-2.107707425146042,3.889576904035184
usa_NC_0032_0195,2000,2000s,168,2.7647780742303816,0.31477368122984983,12995.455021421438,6216.451184410164,3907806.969441687,18,-2.107707425146042,4.872485499376424
usa_NC_0032_0195,2010,2010s,160,0.9202358138428541,0.027253002253922687,12995.455021421438,6216.451184410164,3907806.969441687,18,-2.107707425146042,3.027943238988896
usa_NC_0032_0195,2020,2020s,191,4.8796360362209485,0.2285606396909956,12995.455021421438,6216.451184410164,3907806.969441687,18,-2.107707425146042,6.98734346136699
usa_NC_0032_0196,1980,1980s,50,-0.5333340569101594,0.006472251398103812,13047.127009184464,6268.12317217319,3907856.4773782594,19,-2.295299451841202,1.7619653949310428
usa_NC_0032_0196,1990,1990s,99,1.6930371675482847,0.15411355333959453,13047.127009184464,6268.12317217319,3907856.4773782594,19,-2.295299451841202,3.9883366193894867
usa_NC_0032_0196,2000,2000s,169,2.6783451380381886,0.2868992874679651,13047.127009184464,6268.12317217319,3907856.4773782594,19,-2.295299451841202,4.973644589879391
usa_NC_0032_0196,2010,2010s,156,0.7066145932876972,0.016337862004383585,13047.127009184464,6268.12317217319,3907856.4773782594,19,-2.295299451841202,3.0019140451288995
usa_NC_0032_0196,2020,2020s,189,4.602311042967651,0.22418989482828544,13047.127009184464,6268.12317217319,3907856.4773782594,19,-2.295299451841202,6.897610494808854
usa_NC_0032_0197,1980,1980s,49,-1.3040773450266547,0.03811123627170754,13098.187971999983,6319.18413498871,3907907.5311498176,19,-2.2299427064339334,0.9258653614072787
usa_NC_0032_0197,1990,1990s,98,1.3422709326130282,0.10237523762271794,13098.187971999983,6319.18413498871,3907907.5311498176,19,-2.2299427064339334,3.5722136390469617
usa_NC_0032_0197,2000,2000s,171,2.6152300547120673,0.27880258125612245,13098.187971999983,6319.18413498871,3907907.5311498176,19,-2.2299427064339334,4.845172761146001
usa_NC_0032_0197,2010,2010s,160,0.75944905195704,0.01871733344066029,13098.187971999983,6319.18413498871,3907907.5311498176,19,-2.2299427064339334,2.9893917583909735
usa_NC_0032_0197,2020,2020s,190,4.341178579145749,0.23485730914499459,13098.187971999983,6319.18413498871,3907907.5311498176,19,-2.2299427064339334,6.571121285579682
usa_NC_0032_0198,1980,1980s,49,-1.8371678853766213,0.07391190966856875,13150.615187138805,6371.611350127531,3907956.624200291,19,-2.214536208251007,0.3773683228743856
usa_NC_0032_0198,1990,1990s,98,1.2246027943783377,0.09078950176471767,13150.615187138805,6371.611350127531,3907956.624200291,19,-2.214536208251007,3.4391390026293447
usa_NC_0032_0198,2000,2000s,169,2.243142624875826,0.23607109674349513,13150.615187138805,6371.611350127531,3907956.624200291,19,-2.214536208251007,4.457678833126833
usa_NC_0032_0198,2010,2010s,164,0.9722430317300976,0.030098153707487252,13150.615187138805,6371.611350127531,3907956.624200291,19,-2.214536208251007,3.186779239981105
usa_NC_0032_0198,2020,2020s,188,4.179501258113977,0.25173197981762263,13150.615187138805,6371.611350127531,3907956.624200291,19,-2.214536208251007,6.394037466364985
usa_NC_0032_0199,1980,1980s,50,-3.0222630301204014,0.17407113470263635,13202.68023711507,6423.676400103796,3908005.830451262,19,-2.226658892967678,-0.7956041371527234
usa_NC_0032_0199,1990,1990s,99,1.3382015465124089,0.10410367908486673,13202.68023711507,6423.676400103796,3908005.830451262,19,-2.226658892967678,3.564860439480087
usa_NC_0032_0199,2000,2000s,170,2.0640916842748225,0.1986086541240234,13202.68023711507,6423.676400103796,3908005.830451262,19,-2.226658892967678,4.2907505772425
usa_NC_0032_0199,2010,2010s,164,1.345996098411188,0.0542662363102806,13202.68023711507,6423.676400103796,3908005.830451262,19,-2.226658892967678,3.572654991378866
usa_NC_0032_0199,2020,2020s,189,3.8962688245338666,0.21027711872809607,13202.68023711507,6423.676400103796,3908005.830451262,19,-2.226658892967678,6.122927717501545
usa_NC_0032_0200,1980,1980s,50,-3.4428314438796654,0.19131731024311083,13255.387590280096,6476.383753268822,3908054.7179236626,19,-2.1183584437326046,-1.3244730001470608
usa_NC_0032_0200,1990,1990s,96,1.0148247604421896,0.06892254910390805,13255.387590280096,6476.383753268822,3908054.7179236626,19,-2.1183584437326046,3.1331832041747942
usa_NC_0032_0200,2000,2000s,173,2.0415908085876198,0.18589191673523964,13255.387590280096,6476.383753268822,3908054.7179236626,19,-2.1183584437326046,4.159949252320224
usa_NC_0032_0200,2010,2010s,158,1.693428960902463,0.09292423850395604,13255.387590280096,6476.383753268822,3908054.7179236626,19,-2.1183584437326046,3.8117874046350675
usa_NC_0032_0200,2020,2020s,189,3.9374462670105514,0.2205541811046181,13255.387590280096,6476.383753268822,3908054.7179236626,19,-2.1183584437326046,6.055804710743156
usa_NC_0032_0201,1980,1980s,50,-3.8131145648632097,0.19568384175008413,13306.160128687636,6527.156291676362,3908105.443901643,19,-2.009101212238577,-1.8040133526246325
usa_NC_0032_0201,1990,1990s,96,0.6705834787921492,0.03017805213880398,13306.160128687636,6527.156291676362,3908105.443901643,19,-2.009101212238577,2.6796846910307264
usa_NC_0032_0201,2000,2000s,175,1.7607335653587477,0.15758514255854938,13306.160128687636,6527.156291676362,3908105.443901643,19,-2.009101212238577,3.7698347775973247
usa_NC_0032_0201,2010,2010s,159,1.737249234554188,0.10115797562647089,13306.160128687636,6527.156291676362,3908105.443901643,19,-2.009101212238577,3.746350446792765
usa_NC_0032_0201,2020,2020s,192,3.655185740398224,0.19685742796636974,13306.160128687636,6527.156291676362,3908105.443901643,19,-2.009101212238577,5.664286952636801
usa_NC_0032_0202,1980,1980s,50,-3.73561307739426,0.1409912106583745,13357.432085369901,6578.428248358628,3908154.9746517017,19,-2.009220172763834,-1.7263929046304263
usa_NC_0032_0202,1990,1990s,98,0.7011599736050498,0.02561553372246117,13357.432085369901,6578.428248358628,3908154.9746517017,19,-2.009220172763834,2.710380146368884
usa_NC_0032_0202,2000,2000s,173,1.6425747941966318,0.149053574994631,13357.432085369901,6578.428248358628,3908154.9746517017,19,-2.009220172763834,3.6517949669604657
usa_NC_0032_0202,2010,2010s,154,1.92699956994588,0.1299499909079811,13357.432085369901,6578.428248358628,3908154.9746517017,19,-2.009220172763834,3.9362197427097136
usa_NC_0032_0202,2020,2020s,195,3.369487492577318,0.18289418775283284,13357.432085369901,6578.428248358628,3908154.9746517017,19,-2.009220172763834,5.378707665341151
usa_NC_0032_0203,1980,1980s,49,-2.9251083110405145,0.08727523909710322,13408.220696731225,6629.216859719952,3908204.940239064,19,-2.020832853446435,-0.9042754575940797
usa_NC_0032_0203,1990,1990s,99,0.5255123363548454,0.01578773374107567,13408.220696731225,6629.216859719952,3908204.940239064,19,-2.020832853446435,2.54634518980128
usa_NC_0032_0203,2000,2000s,173,1.2043190510509387,0.09339757449597053,13408.220696731225,6629.216859719952,3908204.940239064,19,-2.020832853446435,3.2251519044973733
usa_NC_0032_0203,2010,2010s,161,2.2199956319805207,0.16698284491178195,13408.220696731225,6629.216859719952,3908204.940239064,19,-2.020832853446435,4.240828485426956
usa_NC_0032_0203,2020,2020s,197,3.6009487815169656,0.17712207542405434,13408.220696731225,6629.216859719952,3908204.940239064,19,-2.020832853446435,5.6217816349634
usa_NC_0032_0204,1980,1980s,48,-3.171213202761154,0.15668662565570035,13459.319734327099,6680.315897315825,3908254.537597791,19,-2.0285855355936926,-1.1426276671674613
usa_NC_0032_0204,1990,1990s,99,0.5787335632347533,0.015771537696280813,13459.319734327099,6680.315897315825,3908254.537597791,19,-2.0285855355936926,2.607319098828446
usa_NC_0032_0204,2000,2000s,173,1.080010140620961,0.08412587520722958,13459.319734327099,6680.315897315825,3908254.537597791,19,-2.0285855355936926,3.1085956762146534
usa_NC_0032_0204,2010,2010s,159,2.470045966475365,0.2203183926279204,13459.319734327099,6680.315897315825,3908254.537597791,19,-2.0285855355936926,4.498631502069058
usa_NC_0032_0204,2020,2020s,198,3.796456810958881,0.18353543309853115,13459.319734327099,6680.315897315825,3908254.537597791,19,-2.0285855355936926,5.825042346552573
usa_NC_0032_0205,1980,1980s,48,-3.509539707071973,0.1745470306153465,13509.982948984012,6730.979111972739,3908304.994352635,19,-2.068569038265127,-1.440970668806846
usa_NC_0032_0205,1990,1990s,99,0.5090585685617683,0.011667898012701072,13509.982948984012,6730.979111972739,3908304.994352635,19,-2.068569038265127,2.5776276068268955
usa_NC_0032_0205,2000,2000s,175,1.0027103246957736,0.06869933987142451,13509.982948984012,6730.979111972739,3908304.994352635,19,-2.068569038265127,3.071279362960901
usa_NC_0032_0205,2010,2010s,156,2.2382523885084846,0.1729536888360751,13509.982948984012,6730.979111972739,3908304.994352635,19,-2.068569038265127,4.306821426773611
usa_NC_0032_0205,2020,2020s,197,3.4005996738018966,0.15007025358997284,13509.982948984012,6730.979111972739,3908304.994352635,19,-2.068569038265127,5.469168712067024
usa_NC_0032_0206,1980,1980s,50,-3.569473617137081,0.18623123091850458,13562.688041951193,6783.684204939919,3908356.9829991967,20,-2.1023373631903244,-1.4671362539467565
usa_NC_0032_0206,1990,1990s,98,0.40850016719325594,0.0077985632537569405,13562.688041951193,6783.684204939919,3908356.9829991967,20,-2.1023373631903244,2.51083753038358
usa_NC_0032_0206,2000,2000s,172,0.8390710589151963,0.049432311469454926,13562.688041951193,6783.684204939919,3908356.9829991967,20,-2.1023373631903244,2.941408422105521
usa_NC_0032_0206,2010,2010s,155,2.6116601268602664,0.22800328589835273,13562.688041951193,6783.684204939919,3908356.9829991967,20,-2.1023373631903244,4.713997490050591
usa_NC_0032_0206,2020,2020s,196,3.1098307396957745,0.14301007481461103,13562.688041951193,6783.684204939919,3908356.9829991967,20,-2.1023373631903244,5.212168102886099
usa_NC_0032_0207,1980,1980s,50,-2.6028261584689494,0.14742672466714013,13617.12936356137,6838.125526550096,3908405.0019258256,20,-2.0433859618442063,-0.5594401966247431
usa_NC_0032_0207,1990,1990s,98,0.282232998811211,0.0032510882219402015,13617.12936356137,6838.125526550096,3908405.0019258256,20,-2.0433859618442063,2.3256189606554174
usa_NC_0032_0207,2000,2000s,174,0.5390179250586538,0.017643925530436477,13617.12936356137,6838.125526550096,3908405.0019258256,20,-2.0433859618442063,2.58240388690286
usa_NC_0032_0207,2010,2010s,162,2.408072427843722,0.19694186319996443,13617.12936356137,6838.125526550096,3908405.0019258256,20,-2.0433859618442063,4.451458389687929
usa_NC_0032_0207,2020,2020s,195,3.133715507568768,0.1413176988281627,13617.12936356137,6838.125526550096,3908405.0019258256,20,-2.0433859618442063,5.177101469412975
usa_NC_0032_0208,1980,1980s,49,-2.080086361479996,0.0995216755978221,13667.798378819618,6888.794541808345,3908455.1071993397,20,-1.9685508891310723,-0.11153547234892347
usa_NC_0032_0208,1990,1990s,98,0.2127984897551026,0.0018547373199612194,13667.798378819618,6888.794541808345,3908455.1071993397,20,-1.9685508891310723,2.181349378886175
usa_NC_0032_0208,2000,2000s,174,0.25684421752994435,0.0038548053687675887,13667.798378819618,6888.794541808345,3908455.1071993397,20,-1.9685508891310723,2.2253951066610167
usa_NC_0032_0208,2010,2010s,160,2.2663894232517805,0.17026709710190857,13667.798378819618,6888.794541808345,3908455.1071993397,20,-1.9685508891310723,4.234940312382853
usa_NC_0032_0208,2020,2020s,196,2.2562772142129983,0.0732221937557681,13667.798378819618,6888.794541808345,3908455.1071993397,20,-1.9685508891310723,4.224828103344071
usa_NC_0032_0209,1980,1980s,49,-1.5033229949542781,0.051805697308185295,13718.570027707165,6939.566190695891,3908505.8143552365,20,-1.9437154787349433,0.4403924837806652
usa_NC_0032_0209,1990,1990s,99,0.213841037105906,0.001811847497060315,13718.570027707165,6939.566190695891,3908505.8143552365,20,-1.9437154787349433,2.157556515840849
usa_NC_0032_0209,2000,2000s,175,-0.23070815444892498,0.0029030380543965117,13718.570027707165,6939.566190695891,3908505.8143552365,20,-1.9437154787349433,1.7130073242860184
usa_NC_0032_0209,2010,2010s,154,2.4323993069257455,0.20378685276136765,13718.570027707165,6939.566190695891,3908505.8143552365,20,-1.9437154787349433,4.376114785660689
usa_NC_0032_0209,2020,2020s,195,2.062483218205366,0.067872314919184,13718.570027707165,6939.566190695891,3908505.8143552365,20,-1.9437154787349433,4.006198696940309
usa_NC_0032_0210,1980,1980s,49,-1.262900791643396,0.04508852813850972,13769.79113517442,6990.787298163147,3908557.01627512,20,-1.8890070586922774,0.6261062670488813
usa_NC_0032_0210,1990,1990s,100,0.4723557770965188,0.007818510130352063,13769.79113517442,6990.787298163147,3908557.01627512,20,-1.8890070586922774,2.361362835788796
usa_NC_0032_0210,2000,2000s,170,-0.5421179963803745,0.01765965374928946,13769.79113517442,6990.787298163147,3908557.01627512,20,-1.8890070586922774,1.3468890623119028
usa_NC_0032_0210,2010,2010s,166,2.4469374865491895,0.21300509357085917,13769.79113517442,6990.787298163147,3908557.01627512,20,-1.8890070586922774,4.335944545241467
usa_NC_0032_0210,2020,2020s,193,2.3423878180144992,0.09030091810325114,13769.79113517442,6990.787298163147,3908557.01627512,20,-1.8890070586922774,4.231394876706776
usa_NC_0032_0211,1980,1980s,49,-0.8255336683532771,0.01738769491893133,13823.495173520421,7044.491336509148,3908605.3036176935,20,-1.8175215030015928,0.9919878346483156
usa_NC_0032_0211,1990,1990s,99,0.10554540829871413,0.0003731249128601233,13823.495173520421,7044.491336509148,3908605.3036176935,20,-1.8175215030015928,1.923066911300307
usa_NC_0032_0211,2000,2000s,168,-1.0999990718887607,0.060744077891439874,13823.495173520421,7044.491336509148,3908605.3036176935,20,-1.8175215030015928,0.7175224311128321
usa_NC_0032_0211,2010,2010s,156,2.872385940877469,0.2754441424140671,13823.495173520421,7044.491336509148,3908605.3036176935,20,-1.8175215030015928,4.689907443879061
usa_NC_0032_0211,2020,2020s,193,2.3349058756548082,0.08007574272679474,13823.495173520421,7044.491336509148,3908605.3036176935,20,-1.8175215030015928,4.152427378656401
usa_NC_0032_0212,1980,1980s,50,-1.3237085578515886,0.03355598876818289,13876.145482866155,7097.141645854882,3908657.421668347,20,-1.7708873819301787,0.4471788240785901
usa_NC_0032_0212,1990,1990s,99,0.023222984738571442,1.7634358350671064e-05,13876.145482866155,7097.141645854882,3908657.421668347,20,-1.7708873819301787,1.7941103666687501
usa_NC_0032_0212,2000,2000s,170,-1.5667498222388625,0.13523997810774258,13876.145482866155,7097.141645854882,3908657.421668347,20,-1.7708873819301787,0.2041375596913162
usa_NC_0032_0212,2010,2010s,160,3.028230972831552,0.2848499215535837,13876.145482866155,7097.141645854882,3908657.421668347,20,-1.7708873819301787,4.799118354761731
usa_NC_0032_0212,2020,2020s,192,2.013308797937355,0.061293192523838136,13876.145482866155,7097.141645854882,3908657.421668347,20,-1.7708873819301787,3.784196179867534
usa_NC_0032_0213,1980,1980s,50,-0.8498403126259,0.01466900749320188,13927.164172918392,7148.160335907119,3908707.218698523,20,-1.6856122275979153,0.8357719149720153
usa_NC_0032_0213,1990,1990s,97,-0.14082059685216072,0.0006739156452469919,13927.164172918392,7148.160335907119,3908707.218698523,20,-1.6856122275979153,1.5447916307457545
usa_NC_0032_0213,2000,2000s,171,-2.0087087397852006,0.1879531869340043,13927.164172918392,7148.160335907119,3908707.218698523,20,-1.6856122275979153,-0.3230965121872853
usa_NC_0032_0213,2010,2010s,161,2.8442985158006335,0.24627189264588056,13927.164172918392,7148.160335907119,3908707.218698523,20,-1.6856122275979153,4.529910743398549
usa_NC_0032_0213,2020,2020s,193,2.650603840128854,0.10299475606473907,13927.164172918392,7148.160335907119,3908707.218698523,20,-1.6856122275979153,4.336216067726769
usa_NC_0032_0214,1980,1980s,50,-0.621757791440166,0.008419939908978269,13983.742017076982,7204.738180065709,3908760.7976037334,20,-1.6296068866442641,1.0078490952040982
usa_NC_0032_0214,1990,1990s,99,0.10667194475559047,0.00038180319835101617,13983.742017076982,7204.738180065709,3908760.7976037334,20,-1.6296068866442641,1.7362788313998545
