FID_dune_2004_buffer_domains,FID_dune_2004_buffer,Shape_Leng,BUFF_DIST,ORIG_FID,FID_domains_updated,Coords,domain_id,reach,z_mean,z_max,z_min,relief_m,slope_avg,road_z,shch_myr,eros_hot,bnour,bnour_yr,bnour_src,armor,editor,edit_date,notes,hotspot,FID_Transect_Points_1m,ORIG_FID_1,ORIG_LEN,ORIG_SEQ,LineID
16,1,62831.102202699999907,1.500000000000000,0,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,886860,89,6771.000000000000000,6772,89.000000000000000
16,1,62831.102202699999907,1.500000000000000,0,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,886859,89,6770.000000000000000,6771,89.000000000000000
16,1,62831.102202699999907,1.500000000000000,0,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,886858,89,6769.000000000000000,6770,89.000000000000000
16,1,62831.102202699999907,1.500000000000000,0,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,896846,90,6756.000000000000000,6757,90.000000000000000
16,1,62831.102202699999907,1.500000000000000,0,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,896845,90,6755.000000000000000,6756,90.000000000000000
16,1,62831.102202699999907,1.500000000000000,0,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,896844,90,6754.000000000000000,6755,90.000000000000000
16,1,62831.102202699999907,1.500000000000000,0,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,906832,91,6741.000000000000000,6742,91.000000000000000
16,1,62831.102202699999907,1.500000000000000,0,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,906831,91,6740.000000000000000,6741,91.000000000000000
16,1,62831.102202699999907,1.500000000000000,0,15,3906587,16, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5 - Buxton, ,0, , , ,, ,1,906830,91,6739.000000000000000,6740,91.000000000000000
17,1,62831.102202699999907,1.500000000000000,0,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,916812,92,6720.000000000000000,6721,92.000000000000000
17,1,62831.102202699999907,1.500000000000000,0,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,916811,92,6719.000000000000000,6720,92.000000000000000
17,1,62831.102202699999907,1.500000000000000,0,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,916810,92,6718.000000000000000,6719,92.000000000000000
17,1,62831.102202699999907,1.500000000000000,0,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,916809,92,6717.000000000000000,6718,92.000000000000000
17,1,62831.102202699999907,1.500000000000000,0,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,926781,93,6688.000000000000000,6689,93.000000000000000
17,1,62831.102202699999907,1.500000000000000,0,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,926780,93,6687.000000000000000,6688,93.000000000000000
17,1,62831.102202699999907,1.500000000000000,0,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,926779,93,6686.000000000000000,6687,93.000000000000000
17,1,62831.102202699999907,1.500000000000000,0,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,936751,94,6657.000000000000000,6658,94.000000000000000
17,1,62831.102202699999907,1.500000000000000,0,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,936750,94,6656.000000000000000,6657,94.000000000000000
17,1,62831.102202699999907,1.500000000000000,0,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,936749,94,6655.000000000000000,6656,94.000000000000000
17,1,62831.102202699999907,1.500000000000000,0,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,936748,94,6654.000000000000000,6655,94.000000000000000
17,1,62831.102202699999907,1.500000000000000,0,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,946727,95,6632.000000000000000,6633,95.000000000000000
17,1,62831.102202699999907,1.500000000000000,0,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,946726,95,6631.000000000000000,6632,95.000000000000000
17,1,62831.102202699999907,1.500000000000000,0,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,946725,95,6630.000000000000000,6631,95.000000000000000
17,1,62831.102202699999907,1.500000000000000,0,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,956709,96,6613.000000000000000,6614,96.000000000000000
17,1,62831.102202699999907,1.500000000000000,0,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,956708,96,6612.000000000000000,6613,96.000000000000000
17,1,62831.102202699999907,1.500000000000000,0,16,3907090,17,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,956707,96,6611.000000000000000,6612,96.000000000000000
18,1,62831.102202699999907,1.500000000000000,0,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,966692,97,6595.000000000000000,6596,97.000000000000000
18,1,62831.102202699999907,1.500000000000000,0,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,966691,97,6594.000000000000000,6595,97.000000000000000
18,1,62831.102202699999907,1.500000000000000,0,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,966690,97,6593.000000000000000,6594,97.000000000000000
18,1,62831.102202699999907,1.500000000000000,0,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,976675,98,6577.000000000000000,6578,98.000000000000000
18,1,62831.102202699999907,1.500000000000000,0,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,976674,98,6576.000000000000000,6577,98.000000000000000
18,1,62831.102202699999907,1.500000000000000,0,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,976673,98,6575.000000000000000,6576,98.000000000000000
18,1,62831.102202699999907,1.500000000000000,0,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,986660,99,6561.000000000000000,6562,99.000000000000000
18,1,62831.102202699999907,1.500000000000000,0,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,986659,99,6560.000000000000000,6561,99.000000000000000
18,1,62831.102202699999907,1.500000000000000,0,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,986658,99,6559.000000000000000,6560,99.000000000000000
18,1,62831.102202699999907,1.500000000000000,0,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,996646,100,6546.000000000000000,6547,100.000000000000000
18,1,62831.102202699999907,1.500000000000000,0,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,996645,100,6545.000000000000000,6546,100.000000000000000
18,1,62831.102202699999907,1.500000000000000,0,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,996644,100,6544.000000000000000,6545,100.000000000000000
18,1,62831.102202699999907,1.500000000000000,0,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1006632,101,6531.000000000000000,6532,101.000000000000000
18,1,62831.102202699999907,1.500000000000000,0,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1006631,101,6530.000000000000000,6531,101.000000000000000
18,1,62831.102202699999907,1.500000000000000,0,17,3907595,18,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1006630,101,6529.000000000000000,6530,101.000000000000000
19,1,62831.102202699999907,1.500000000000000,0,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1016618,102,6516.000000000000000,6517,102.000000000000000
19,1,62831.102202699999907,1.500000000000000,0,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1016617,102,6515.000000000000000,6516,102.000000000000000
19,1,62831.102202699999907,1.500000000000000,0,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1016616,102,6514.000000000000000,6515,102.000000000000000
19,1,62831.102202699999907,1.500000000000000,0,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1026604,103,6501.000000000000000,6502,103.000000000000000
19,1,62831.102202699999907,1.500000000000000,0,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1026603,103,6500.000000000000000,6501,103.000000000000000
19,1,62831.102202699999907,1.500000000000000,0,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1026602,103,6499.000000000000000,6500,103.000000000000000
19,1,62831.102202699999907,1.500000000000000,0,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1036589,104,6485.000000000000000,6486,104.000000000000000
19,1,62831.102202699999907,1.500000000000000,0,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1036588,104,6484.000000000000000,6485,104.000000000000000
19,1,62831.102202699999907,1.500000000000000,0,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1036587,104,6483.000000000000000,6484,104.000000000000000
19,1,62831.102202699999907,1.500000000000000,0,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1046574,105,6469.000000000000000,6470,105.000000000000000
19,1,62831.102202699999907,1.500000000000000,0,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1046573,105,6468.000000000000000,6469,105.000000000000000
19,1,62831.102202699999907,1.500000000000000,0,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1046572,105,6467.000000000000000,6468,105.000000000000000
19,1,62831.102202699999907,1.500000000000000,0,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1056559,106,6453.000000000000000,6454,106.000000000000000
19,1,62831.102202699999907,1.500000000000000,0,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1056558,106,6452.000000000000000,6453,106.000000000000000
19,1,62831.102202699999907,1.500000000000000,0,18,3908099,19,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1056557,106,6451.000000000000000,6452,106.000000000000000
20,1,62831.102202699999907,1.500000000000000,0,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1066543,107,6436.000000000000000,6437,107.000000000000000
20,1,62831.102202699999907,1.500000000000000,0,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1066542,107,6435.000000000000000,6436,107.000000000000000
20,1,62831.102202699999907,1.500000000000000,0,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1066541,107,6434.000000000000000,6435,107.000000000000000
20,1,62831.102202699999907,1.500000000000000,0,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1076528,108,6420.000000000000000,6421,108.000000000000000
20,1,62831.102202699999907,1.500000000000000,0,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1076527,108,6419.000000000000000,6420,108.000000000000000
20,1,62831.102202699999907,1.500000000000000,0,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1076526,108,6418.000000000000000,6419,108.000000000000000
20,1,62831.102202699999907,1.500000000000000,0,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1086512,109,6403.000000000000000,6404,109.000000000000000
20,1,62831.102202699999907,1.500000000000000,0,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1086511,109,6402.000000000000000,6403,109.000000000000000
20,1,62831.102202699999907,1.500000000000000,0,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1086510,109,6401.000000000000000,6402,109.000000000000000
20,1,62831.102202699999907,1.500000000000000,0,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1096497,110,6387.000000000000000,6388,110.000000000000000
20,1,62831.102202699999907,1.500000000000000,0,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1096496,110,6386.000000000000000,6387,110.000000000000000
20,1,62831.102202699999907,1.500000000000000,0,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1096495,110,6385.000000000000000,6386,110.000000000000000
20,1,62831.102202699999907,1.500000000000000,0,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1106479,111,6368.000000000000000,6369,111.000000000000000
20,1,62831.102202699999907,1.500000000000000,0,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1106478,111,6367.000000000000000,6368,111.000000000000000
20,1,62831.102202699999907,1.500000000000000,0,19,3908600,20,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1106477,111,6366.000000000000000,6367,111.000000000000000
21,1,62831.102202699999907,1.500000000000000,0,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1116454,112,6342.000000000000000,6343,112.000000000000000
21,1,62831.102202699999907,1.500000000000000,0,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1116453,112,6341.000000000000000,6342,112.000000000000000
21,1,62831.102202699999907,1.500000000000000,0,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1116452,112,6340.000000000000000,6341,112.000000000000000
21,1,62831.102202699999907,1.500000000000000,0,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1126429,113,6316.000000000000000,6317,113.000000000000000
21,1,62831.102202699999907,1.500000000000000,0,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1126428,113,6315.000000000000000,6316,113.000000000000000
21,1,62831.102202699999907,1.500000000000000,0,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1126427,113,6314.000000000000000,6315,113.000000000000000
21,1,62831.102202699999907,1.500000000000000,0,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1136404,114,6290.000000000000000,6291,114.000000000000000
21,1,62831.102202699999907,1.500000000000000,0,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1136403,114,6289.000000000000000,6290,114.000000000000000
21,1,62831.102202699999907,1.500000000000000,0,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1136402,114,6288.000000000000000,6289,114.000000000000000
21,1,62831.102202699999907,1.500000000000000,0,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1146380,115,6265.000000000000000,6266,115.000000000000000
21,1,62831.102202699999907,1.500000000000000,0,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1146379,115,6264.000000000000000,6265,115.000000000000000
21,1,62831.102202699999907,1.500000000000000,0,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1146378,115,6263.000000000000000,6264,115.000000000000000
21,1,62831.102202699999907,1.500000000000000,0,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1146377,115,6262.000000000000000,6263,115.000000000000000
21,1,62831.102202699999907,1.500000000000000,0,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1156355,116,6239.000000000000000,6240,116.000000000000000
21,1,62831.102202699999907,1.500000000000000,0,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1156354,116,6238.000000000000000,6239,116.000000000000000
21,1,62831.102202699999907,1.500000000000000,0,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1156353,116,6237.000000000000000,6238,116.000000000000000
21,1,62831.102202699999907,1.500000000000000,0,20,3909103,21,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1156352,116,6236.000000000000000,6237,116.000000000000000
22,1,62831.102202699999907,1.500000000000000,0,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1166330,117,6213.000000000000000,6214,117.000000000000000
22,1,62831.102202699999907,1.500000000000000,0,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1166329,117,6212.000000000000000,6213,117.000000000000000
22,1,62831.102202699999907,1.500000000000000,0,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1166328,117,6211.000000000000000,6212,117.000000000000000
22,1,62831.102202699999907,1.500000000000000,0,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1176305,118,6187.000000000000000,6188,118.000000000000000
22,1,62831.102202699999907,1.500000000000000,0,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1176304,118,6186.000000000000000,6187,118.000000000000000
22,1,62831.102202699999907,1.500000000000000,0,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1176303,118,6185.000000000000000,6186,118.000000000000000
22,1,62831.102202699999907,1.500000000000000,0,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1186280,119,6161.000000000000000,6162,119.000000000000000
22,1,62831.102202699999907,1.500000000000000,0,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1186279,119,6160.000000000000000,6161,119.000000000000000
22,1,62831.102202699999907,1.500000000000000,0,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1186278,119,6159.000000000000000,6160,119.000000000000000
22,1,62831.102202699999907,1.500000000000000,0,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1196255,120,6135.000000000000000,6136,120.000000000000000
22,1,62831.102202699999907,1.500000000000000,0,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1196254,120,6134.000000000000000,6135,120.000000000000000
22,1,62831.102202699999907,1.500000000000000,0,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1196253,120,6133.000000000000000,6134,120.000000000000000
22,1,62831.102202699999907,1.500000000000000,0,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1206234,121,6113.000000000000000,6114,121.000000000000000
22,1,62831.102202699999907,1.500000000000000,0,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1206233,121,6112.000000000000000,6113,121.000000000000000
22,1,62831.102202699999907,1.500000000000000,0,21,3909605,22,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1206232,121,6111.000000000000000,6112,121.000000000000000
23,1,62831.102202699999907,1.500000000000000,0,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1216213,122,6091.000000000000000,6092,122.000000000000000
23,1,62831.102202699999907,1.500000000000000,0,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1216212,122,6090.000000000000000,6091,122.000000000000000
23,1,62831.102202699999907,1.500000000000000,0,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1216211,122,6089.000000000000000,6090,122.000000000000000
23,1,62831.102202699999907,1.500000000000000,0,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1226192,123,6069.000000000000000,6070,123.000000000000000
23,1,62831.102202699999907,1.500000000000000,0,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1226191,123,6068.000000000000000,6069,123.000000000000000
23,1,62831.102202699999907,1.500000000000000,0,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1226190,123,6067.000000000000000,6068,123.000000000000000
23,1,62831.102202699999907,1.500000000000000,0,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1236172,124,6048.000000000000000,6049,124.000000000000000
23,1,62831.102202699999907,1.500000000000000,0,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1236171,124,6047.000000000000000,6048,124.000000000000000
23,1,62831.102202699999907,1.500000000000000,0,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1236170,124,6046.000000000000000,6047,124.000000000000000
23,1,62831.102202699999907,1.500000000000000,0,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1246151,125,6026.000000000000000,6027,125.000000000000000
23,1,62831.102202699999907,1.500000000000000,0,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1246150,125,6025.000000000000000,6026,125.000000000000000
23,1,62831.102202699999907,1.500000000000000,0,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1246149,125,6024.000000000000000,6025,125.000000000000000
23,1,62831.102202699999907,1.500000000000000,0,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1256130,126,6004.000000000000000,6005,126.000000000000000
23,1,62831.102202699999907,1.500000000000000,0,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1256129,126,6003.000000000000000,6004,126.000000000000000
23,1,62831.102202699999907,1.500000000000000,0,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1256128,126,6002.000000000000000,6003,126.000000000000000
24,1,62831.102202699999907,1.500000000000000,0,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1276091,128,5963.000000000000000,5964,128.000000000000000
24,1,62831.102202699999907,1.500000000000000,0,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1276090,128,5962.000000000000000,5963,128.000000000000000
24,1,62831.102202699999907,1.500000000000000,0,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1276089,128,5961.000000000000000,5962,128.000000000000000
24,1,62831.102202699999907,1.500000000000000,0,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1286071,129,5942.000000000000000,5943,129.000000000000000
24,1,62831.102202699999907,1.500000000000000,0,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1286070,129,5941.000000000000000,5942,129.000000000000000
